type,middle_layers,learning_rate,weight_decay,momentum
Relu,500,0.008,0.0001,0.9
iter_counter,loss_list,acc_list
400,0.0029,0.9864
450,0.0032,0.9844
500,0.0029,0.987
550,0.0029,0.9862
600,0.0028,0.989
50,0.0028,0.9862
100,0.0027,0.9886
150,0.0027,0.9892
200,0.0028,0.9884
250,0.0029,0.986
300,0.0029,0.9862
350,0.0028,0.9864
400,0.0029,0.986
450,0.0028,0.99
500,0.003,0.989
550,0.0027,0.9878
600,0.0029,0.9864
50,0.0027,0.9888
100,0.0028,0.9878
150,0.0028,0.988
200,0.0028,0.9878
250,0.0027,0.991
300,0.0028,0.9898
350,0.0028,0.9864
400,0.0028,0.9888
450,0.0028,0.9868
500,0.0029,0.9872
550,0.0029,0.9844
600,0.0029,0.9858
50,0.0027,0.9904
100,0.0029,0.9886
150,0.0028,0.9882
200,0.0029,0.9878
250,0.0028,0.9882
300,0.0029,0.9878
350,0.0028,0.988
400,0.0029,0.9848
450,0.0028,0.9876
500,0.0028,0.9868
550,0.0028,0.9868
600,0.0029,0.9876
50,0.0028,0.9876
100,0.0029,0.9876
150,0.0028,0.986
200,0.0027,0.9888
250,0.0027,0.9886
300,0.0027,0.9874
350,0.0027,0.9892
400,0.0027,0.9886
450,0.0028,0.9886
500,0.0029,0.9852
550,0.0028,0.9884
600,0.0027,0.99
50,0.0027,0.9882
100,0.0029,0.9876
150,0.0027,0.9888
200,0.0029,0.986
250,0.0028,0.9898
300,0.0029,0.987
350,0.0028,0.9882
400,0.0028,0.987
450,0.0028,0.9886
500,0.0027,0.9906
550,0.0027,0.9888
600,0.0029,0.9842
50,0.0028,0.9882
100,0.0027,0.9876
150,0.0027,0.9888
200,0.0027,0.9884
250,0.0028,0.9896
300,0.0027,0.989
350,0.0028,0.9898
400,0.0028,0.9872
450,0.0025,0.9898
500,0.0029,0.9856
550,0.0028,0.9884
600,0.0028,0.9886
50,0.0028,0.9884
100,0.0027,0.988
150,0.0027,0.9872
200,0.003,0.987
250,0.0028,0.987
300,0.0028,0.9868
350,0.0027,0.9894
400,0.0027,0.9904
450,0.0027,0.9904
500,0.0025,0.9902
550,0.0027,0.9906
600,0.0028,0.988
50,0.0028,0.9882
100,0.0026,0.9912
150,0.0027,0.9876
200,0.0027,0.9886
250,0.0029,0.9874
300,0.0027,0.9892
350,0.0027,0.9918
400,0.0027,0.9878
450,0.0028,0.9874
500,0.0026,0.9902
550,0.0027,0.9902
600,0.0028,0.9878
50,0.0026,0.9892
100,0.0027,0.9874
150,0.0027,0.9868
200,0.0026,0.9894
250,0.0028,0.9874
300,0.0028,0.9872
350,0.0028,0.9898
400,0.0026,0.9896
450,0.0027,0.988
500,0.0027,0.9896
550,0.0026,0.9894
600,0.0027,0.9896
50,0.0027,0.9886
100,0.0028,0.986
150,0.0028,0.9892
200,0.0026,0.9892
250,0.0027,0.9888
300,0.0029,0.9882
350,0.0026,0.9896
400,0.0026,0.9896
450,0.0027,0.99
500,0.0027,0.989
550,0.0025,0.989
600,0.0025,0.9922
50,0.0025,0.9894
100,0.0027,0.9874
150,0.0026,0.9902
200,0.0028,0.9892
250,0.0028,0.9878
300,0.0027,0.9896
350,0.0028,0.988
400,0.0027,0.9892
450,0.0026,0.9894
500,0.0025,0.9904
550,0.0026,0.9878
600,0.0026,0.989
50,0.0026,0.9894
100,0.0026,0.989
150,0.0026,0.9882
200,0.0025,0.9906
250,0.0026,0.9902
300,0.0026,0.9914
350,0.0028,0.9882
400,0.0026,0.9914
450,0.0028,0.9864
500,0.0027,0.9902
550,0.0026,0.989
600,0.0028,0.9868
50,0.0027,0.9888
100,0.0028,0.9876
150,0.0027,0.986
200,0.0027,0.9902
250,0.0026,0.9908
300,0.0027,0.9902
350,0.0026,0.9898
400,0.0025,0.9914
450,0.0026,0.99
500,0.0026,0.9888
550,0.0026,0.987
600,0.0026,0.9896
50,0.0025,0.9918
100,0.0025,0.9882
150,0.0025,0.9902
200,0.0026,0.989
250,0.0026,0.9906
300,0.0027,0.9894
350,0.0026,0.9888
400,0.0028,0.9888
450,0.0027,0.9874
500,0.0025,0.9894
550,0.0027,0.9892
600,0.0027,0.989
50,0.0027,0.9884
100,0.0025,0.9896
150,0.0025,0.9928
200,0.0026,0.9894
250,0.0026,0.99
300,0.0026,0.9888
350,0.0026,0.9878
400,0.0028,0.9888
450,0.0026,0.9904
500,0.0026,0.99
550,0.0026,0.9916
600,0.0027,0.9882
50,0.0027,0.9882
100,0.0026,0.9894
150,0.0026,0.991
200,0.0025,0.9886
250,0.0026,0.9902
300,0.0025,0.9908
350,0.0026,0.9896
400,0.0027,0.988
450,0.0026,0.9896
500,0.0025,0.9894
550,0.0024,0.9908
600,0.0027,0.9896
50,0.0026,0.9918
100,0.0026,0.9896
150,0.0026,0.9906
200,0.0026,0.99
250,0.0026,0.9896
300,0.0025,0.993
350,0.0028,0.9876
400,0.0025,0.9906
450,0.0025,0.9898
500,0.0026,0.9902
550,0.0025,0.9904
600,0.0028,0.987
50,0.0025,0.9908
100,0.0025,0.9918
150,0.0026,0.988
200,0.0025,0.9914
250,0.0026,0.9898
300,0.0026,0.9908
350,0.0026,0.989
400,0.0026,0.9898
450,0.0026,0.9898
500,0.0026,0.99
550,0.0026,0.9904
600,0.0025,0.9912
50,0.0025,0.9918
100,0.0027,0.989
150,0.0026,0.9894
200,0.0026,0.9896
250,0.0027,0.9902
300,0.0026,0.99
350,0.0026,0.9882
400,0.0024,0.9904
450,0.0026,0.9886
500,0.0024,0.9916
550,0.0024,0.9926
600,0.0026,0.9892
50,0.0025,0.9916
100,0.0025,0.991
150,0.0026,0.9898
200,0.0026,0.9888
250,0.0024,0.9908
300,0.0027,0.9878
350,0.0024,0.992
400,0.0027,0.9874
450,0.0024,0.9912
500,0.0026,0.9904
550,0.0025,0.9918
600,0.0025,0.9884
50,0.0024,0.9908
100,0.0025,0.9898
150,0.0026,0.9892
200,0.0024,0.9924
250,0.0025,0.9878
300,0.0025,0.9912
350,0.0025,0.9908
400,0.0025,0.9876
450,0.0027,0.9884
500,0.0025,0.99
550,0.0024,0.9924
600,0.0025,0.9898
50,0.0025,0.9922
100,0.0025,0.9934
150,0.0025,0.9912
200,0.0025,0.9894
250,0.0026,0.9886
300,0.0025,0.988
350,0.0025,0.991
400,0.0025,0.9898
450,0.0024,0.9914
500,0.0025,0.9902
550,0.0025,0.991
600,0.0025,0.9902
50,0.0025,0.9894
100,0.0025,0.9906
150,0.0025,0.99
200,0.0023,0.9932
250,0.0026,0.991
300,0.0025,0.9916
350,0.0025,0.9898
400,0.0025,0.9886
450,0.0024,0.9922
500,0.0025,0.99
550,0.0025,0.9906
600,0.0027,0.9902
50,0.0024,0.9914
100,0.0025,0.9916
150,0.0025,0.9898
200,0.0024,0.9914
250,0.0025,0.9898
300,0.0024,0.9918
350,0.0026,0.9884
400,0.0025,0.9904
450,0.0024,0.9916
500,0.0025,0.9894
550,0.0025,0.9918
600,0.0025,0.991
50,0.0024,0.9932
100,0.0025,0.99
150,0.0024,0.9894
200,0.0025,0.991
250,0.0025,0.9904
300,0.0024,0.9916
350,0.0025,0.99
400,0.0024,0.9924
450,0.0026,0.9902
500,0.0025,0.9902
550,0.0023,0.993
600,0.0025,0.9894
50,0.0024,0.9902
100,0.0025,0.9894
150,0.0025,0.9928
200,0.0023,0.9914
250,0.0024,0.9922
300,0.0024,0.992
350,0.0025,0.9892
400,0.0024,0.9912
450,0.0026,0.991
500,0.0025,0.9908
550,0.0024,0.9902
600,0.0025,0.9888
50,0.0024,0.9914
100,0.0025,0.9908
150,0.0023,0.993
200,0.0024,0.9916
250,0.0024,0.9892
300,0.0024,0.992
350,0.0024,0.9914
400,0.0025,0.9898
450,0.0025,0.9906
500,0.0025,0.99
550,0.0025,0.9904
600,0.0026,0.989
50,0.0024,0.9924
100,0.0023,0.992
150,0.0025,0.988
200,0.0024,0.992
250,0.0024,0.9906
300,0.0024,0.9924
350,0.0025,0.99
400,0.0026,0.9888
450,0.0023,0.9918
500,0.0024,0.9924
550,0.0023,0.9916
600,0.0024,0.992
50,0.0024,0.9916
100,0.0026,0.9888
150,0.0025,0.9888
200,0.0024,0.9916
250,0.0023,0.9924
300,0.0023,0.9908
350,0.0025,0.9912
400,0.0025,0.9918
450,0.0023,0.992
500,0.0023,0.9914
550,0.0025,0.9902
600,0.0025,0.9906
50,0.0025,0.9908
100,0.0024,0.9918
150,0.0024,0.9918
200,0.0024,0.9898
250,0.0024,0.9898
300,0.0024,0.9916
350,0.0023,0.9926
400,0.0024,0.992
450,0.0023,0.9922
500,0.0024,0.9898
550,0.0025,0.9908
600,0.0025,0.9924
50,0.0024,0.9912
100,0.0024,0.991
150,0.0024,0.9892
200,0.0024,0.9922
250,0.0023,0.9936
300,0.0024,0.9912
350,0.0023,0.993
400,0.0024,0.9904
450,0.0024,0.991
500,0.0025,0.9874
550,0.0024,0.9918
600,0.0023,0.9938
50,0.0024,0.9924
100,0.0024,0.9912
150,0.0022,0.9954
200,0.0024,0.9912
250,0.0024,0.9928
300,0.0026,0.9882
350,0.0023,0.9924
400,0.0024,0.9918
450,0.0025,0.9912
500,0.0025,0.9894
550,0.0024,0.991
600,0.0023,0.9922
50,0.0022,0.9928
100,0.0024,0.9928
150,0.0024,0.9906
200,0.0024,0.9912
250,0.0023,0.992
300,0.0023,0.9932
350,0.0025,0.9902
