type,middle_layers,learning_rate,weight_decay,momentum
Relu,500,0.008,0.0001,0.9
iter_counter,loss_list,acc_list
300,0.0049,0.9692
350,0.005,0.9718
400,0.0048,0.9728
450,0.005,0.9704
500,0.0049,0.9714
550,0.0051,0.9672
600,0.0051,0.972
50,0.0049,0.972
100,0.005,0.9732
150,0.0049,0.9702
200,0.0054,0.9658
250,0.005,0.97
300,0.0049,0.972
350,0.005,0.9668
400,0.0049,0.9714
450,0.0048,0.9736
500,0.005,0.9716
550,0.005,0.969
600,0.0046,0.9754
50,0.0048,0.9712
100,0.0048,0.9706
150,0.0048,0.9736
200,0.0049,0.9716
250,0.0048,0.973
300,0.0049,0.9712
350,0.0048,0.9736
400,0.0048,0.973
450,0.0045,0.976
500,0.0047,0.9696
550,0.0048,0.9732
600,0.005,0.9698
50,0.0046,0.9748
100,0.0049,0.971
150,0.0045,0.9748
200,0.0046,0.9756
250,0.0049,0.9708
300,0.0047,0.9766
350,0.0048,0.969
400,0.0048,0.9712
450,0.0046,0.974
500,0.0047,0.9712
550,0.0048,0.9712
600,0.0045,0.9728
50,0.0046,0.9724
100,0.0045,0.9744
150,0.0046,0.9726
200,0.0045,0.9752
250,0.0047,0.974
300,0.0047,0.9752
350,0.0046,0.9734
400,0.0047,0.9698
450,0.0045,0.9758
500,0.0045,0.9746
550,0.0045,0.9756
600,0.0047,0.9726
50,0.0044,0.9736
100,0.0046,0.9724
150,0.0046,0.9728
200,0.0046,0.9724
250,0.0047,0.9694
300,0.0046,0.9748
350,0.0045,0.9734
400,0.0045,0.9736
450,0.0044,0.9758
500,0.0042,0.9812
550,0.0045,0.9766
600,0.0045,0.975
50,0.0043,0.9782
100,0.0044,0.974
150,0.0043,0.9754
200,0.0045,0.9706
250,0.0046,0.9748
300,0.0045,0.9778
350,0.0044,0.975
400,0.0042,0.9772
450,0.0044,0.9758
500,0.0044,0.9762
550,0.0045,0.9726
600,0.0045,0.976
50,0.0043,0.9756
100,0.0045,0.973
150,0.0042,0.9786
200,0.0041,0.9804
250,0.0045,0.9748
300,0.0045,0.9722
350,0.0043,0.9798
400,0.0042,0.9778
450,0.0043,0.975
500,0.0042,0.9766
550,0.0045,0.9728
600,0.0044,0.9762
50,0.0041,0.9768
100,0.0041,0.9788
150,0.0044,0.976
200,0.0043,0.9752
250,0.0042,0.9784
300,0.0045,0.9748
350,0.0042,0.9808
400,0.0042,0.9754
450,0.0044,0.974
500,0.0041,0.9794
550,0.0042,0.9742
600,0.0045,0.9744
50,0.0039,0.9806
100,0.0041,0.976
150,0.0042,0.9786
200,0.0042,0.977
250,0.0043,0.9762
300,0.0041,0.9772
350,0.0042,0.976
400,0.0043,0.9788
450,0.0041,0.9772
500,0.0042,0.9762
550,0.0042,0.978
600,0.0043,0.9748
50,0.004,0.9794
100,0.0042,0.9786
150,0.0041,0.9776
200,0.0043,0.9742
250,0.0042,0.9758
300,0.004,0.9784
350,0.004,0.979
400,0.0041,0.9792
450,0.0041,0.9774
500,0.0041,0.9798
550,0.0041,0.9784
600,0.0041,0.9768
50,0.004,0.9796
100,0.004,0.9804
150,0.0039,0.9832
200,0.004,0.9782
250,0.0041,0.9786
300,0.0038,0.98
350,0.004,0.9766
400,0.004,0.978
450,0.0042,0.976
500,0.004,0.981
550,0.0041,0.978
600,0.0042,0.974
50,0.0038,0.9812
100,0.0039,0.9782
150,0.0041,0.9792
200,0.004,0.9802
250,0.004,0.9778
300,0.004,0.9786
350,0.004,0.9786
400,0.004,0.9766
450,0.0039,0.9786
500,0.0039,0.9778
550,0.0039,0.9816
600,0.004,0.9772
50,0.0039,0.979
100,0.0039,0.9794
150,0.0039,0.98
200,0.0038,0.9812
250,0.0039,0.9802
300,0.0038,0.9812
350,0.0039,0.9782
400,0.0041,0.9776
450,0.0039,0.9814
500,0.0041,0.9774
550,0.004,0.98
600,0.0038,0.982
50,0.0039,0.9764
100,0.004,0.9802
150,0.004,0.9772
200,0.004,0.9788
250,0.0038,0.981
300,0.0039,0.98
350,0.0038,0.9814
400,0.0037,0.9806
450,0.0037,0.9824
500,0.0038,0.98
550,0.0039,0.9802
600,0.004,0.981
50,0.0037,0.98
100,0.0038,0.9802
150,0.0037,0.9846
200,0.0039,0.9794
250,0.0038,0.9802
300,0.0038,0.9822
350,0.0038,0.9798
400,0.0037,0.9808
450,0.0037,0.9794
500,0.004,0.9792
550,0.004,0.979
600,0.0037,0.9828
50,0.0038,0.9806
100,0.0037,0.9812
150,0.0038,0.9818
200,0.0037,0.9826
250,0.0039,0.9796
300,0.0038,0.977
350,0.0037,0.9804
400,0.0037,0.9798
450,0.0037,0.9816
500,0.0035,0.9844
550,0.0039,0.9802
600,0.0036,0.9812
50,0.0037,0.9806
100,0.0037,0.9814
150,0.0037,0.9806
200,0.0038,0.979
250,0.0036,0.983
300,0.0036,0.9814
350,0.0039,0.9802
400,0.0036,0.9812
450,0.0038,0.9832
500,0.0037,0.9828
550,0.0035,0.9826
600,0.0037,0.9818
50,0.0035,0.9836
100,0.0037,0.9806
150,0.0037,0.9814
200,0.0036,0.9836
250,0.0037,0.9828
300,0.0036,0.9804
350,0.0036,0.982
400,0.0037,0.9786
450,0.0037,0.98
500,0.0037,0.983
550,0.0037,0.9802
600,0.0035,0.9824
50,0.0037,0.9818
100,0.0037,0.9788
150,0.0032,0.985
200,0.0036,0.9818
250,0.0034,0.9854
300,0.0037,0.982
350,0.0035,0.9838
400,0.0037,0.9792
450,0.0037,0.9824
500,0.0035,0.9824
550,0.0037,0.9792
600,0.0037,0.9828
50,0.0036,0.9812
100,0.0034,0.9846
150,0.0034,0.9828
200,0.0036,0.981
250,0.0038,0.9804
300,0.0035,0.9836
350,0.0037,0.9806
400,0.0037,0.9806
450,0.0036,0.9824
500,0.0034,0.9864
550,0.0035,0.9832
600,0.0036,0.9826
50,0.0035,0.9834
100,0.0035,0.9824
150,0.0035,0.9824
200,0.0035,0.9832
250,0.0036,0.9806
300,0.0034,0.9828
350,0.0035,0.9816
400,0.0036,0.9852
450,0.0034,0.9838
500,0.0036,0.9826
550,0.0034,0.9824
600,0.0036,0.9824
50,0.0035,0.9844
100,0.0034,0.9842
150,0.0035,0.9814
200,0.0036,0.982
250,0.0036,0.9822
300,0.0033,0.9848
350,0.0034,0.9844
400,0.0036,0.9812
450,0.0035,0.984
500,0.0033,0.9854
550,0.0036,0.9814
600,0.0036,0.982
50,0.0036,0.98
100,0.0034,0.985
150,0.0034,0.9852
200,0.0034,0.9824
250,0.0033,0.9852
300,0.0035,0.9848
350,0.0035,0.9834
400,0.0033,0.9844
450,0.0035,0.9826
500,0.0034,0.983
550,0.0035,0.9802
600,0.0035,0.9828
50,0.0035,0.9824
100,0.0033,0.9858
150,0.0032,0.9858
200,0.0035,0.9834
250,0.0034,0.9832
300,0.0033,0.9834
350,0.0035,0.9816
400,0.0034,0.9832
450,0.0033,0.9844
500,0.0035,0.982
550,0.0035,0.9818
600,0.0034,0.985
50,0.0033,0.9856
100,0.0032,0.9876
150,0.0033,0.985
200,0.0033,0.9826
250,0.0035,0.9808
300,0.0034,0.9854
350,0.0035,0.9834
400,0.0034,0.982
450,0.0033,0.9804
500,0.0033,0.9842
550,0.0033,0.9856
600,0.0033,0.9848
50,0.0032,0.987
100,0.0034,0.9838
150,0.0034,0.9834
200,0.0032,0.9866
250,0.0033,0.983
300,0.0032,0.986
350,0.0032,0.9874
400,0.0034,0.9838
450,0.0035,0.9812
500,0.0035,0.9818
550,0.0033,0.986
600,0.0034,0.9812
50,0.0032,0.9846
100,0.0034,0.985
150,0.0034,0.9822
200,0.0033,0.9842
250,0.0034,0.9828
300,0.0032,0.9846
350,0.0032,0.9844
400,0.0032,0.9852
450,0.0034,0.984
500,0.0033,0.985
550,0.0033,0.988
