type,middle_layers,learning_rate,weight_decay,momentum
Relu,500,0.01,0.0001,0.9
iter_counter,loss_list,acc_list
250,0.0046,0.9704
300,0.0045,0.9758
350,0.0047,0.9732
400,0.0044,0.9772
450,0.0043,0.9782
500,0.0044,0.9772
550,0.0049,0.9702
600,0.0045,0.9742
50,0.0046,0.9746
100,0.0044,0.9764
150,0.0045,0.9722
200,0.0045,0.9764
250,0.0045,0.978
300,0.0044,0.9736
350,0.0045,0.9744
400,0.0046,0.9748
450,0.0046,0.973
500,0.0044,0.9754
550,0.0044,0.9756
600,0.0044,0.9772
50,0.0043,0.9756
100,0.0044,0.9768
150,0.0044,0.9764
200,0.0046,0.9722
250,0.0044,0.977
300,0.0043,0.9764
350,0.0043,0.9778
400,0.0042,0.9778
450,0.0044,0.9734
500,0.0044,0.9764
550,0.0045,0.9736
600,0.0042,0.9758
50,0.0042,0.9778
100,0.0043,0.9782
150,0.0043,0.976
200,0.0042,0.9772
250,0.0042,0.983
300,0.0044,0.9732
350,0.0043,0.9756
400,0.0044,0.9748
450,0.0042,0.978
500,0.0042,0.9744
550,0.0043,0.9754
600,0.0044,0.9764
50,0.0042,0.9808
100,0.0042,0.9794
150,0.0041,0.9788
200,0.0042,0.9746
250,0.0043,0.9792
300,0.0044,0.975
350,0.0041,0.9784
400,0.0042,0.9778
450,0.0043,0.9758
500,0.0042,0.9756
550,0.004,0.98
600,0.0043,0.9748
50,0.0039,0.9792
100,0.004,0.9796
150,0.0042,0.977
200,0.004,0.9778
250,0.0042,0.9768
300,0.0044,0.9752
350,0.0043,0.9772
400,0.0039,0.9804
450,0.0042,0.9784
500,0.0041,0.9802
550,0.004,0.9786
600,0.0042,0.977
50,0.004,0.9796
100,0.0038,0.9808
150,0.004,0.982
200,0.0042,0.977
250,0.004,0.9788
300,0.004,0.9776
350,0.0041,0.9778
400,0.0041,0.979
450,0.0039,0.9812
500,0.0042,0.9764
550,0.0041,0.9774
600,0.0041,0.976
50,0.004,0.978
100,0.0039,0.9796
150,0.004,0.9786
200,0.004,0.9804
250,0.0039,0.9814
300,0.0041,0.978
350,0.0038,0.9822
400,0.004,0.9784
450,0.0038,0.9814
500,0.004,0.979
550,0.0041,0.978
600,0.004,0.9772
50,0.0039,0.9796
100,0.0039,0.9818
150,0.004,0.9782
200,0.0039,0.979
250,0.0037,0.9828
300,0.0037,0.9804
350,0.0038,0.9788
400,0.0038,0.9808
450,0.0037,0.9824
500,0.0038,0.9826
550,0.0041,0.9762
600,0.0041,0.9764
50,0.004,0.98
100,0.0035,0.9854
150,0.004,0.9786
200,0.0037,0.9836
250,0.004,0.9794
300,0.004,0.9792
350,0.0037,0.9814
400,0.0038,0.9804
450,0.004,0.9774
500,0.0039,0.9802
550,0.0037,0.9812
600,0.0038,0.979
50,0.0037,0.9832
100,0.0037,0.98
150,0.0038,0.982
200,0.0037,0.9804
250,0.0037,0.9816
300,0.0039,0.9796
350,0.0039,0.9794
400,0.0037,0.9804
450,0.0039,0.9802
500,0.004,0.9802
550,0.0038,0.978
600,0.0037,0.9822
50,0.0038,0.9808
100,0.0039,0.9782
150,0.0037,0.982
200,0.0037,0.981
250,0.0036,0.9822
300,0.0036,0.9834
350,0.0035,0.9808
400,0.0037,0.9816
450,0.0037,0.9812
500,0.0037,0.9832
550,0.0039,0.9808
600,0.0037,0.9796
50,0.0037,0.9816
100,0.0036,0.9836
150,0.0036,0.9806
200,0.0038,0.98
250,0.0038,0.9822
300,0.0034,0.985
350,0.0038,0.981
400,0.0038,0.978
450,0.0036,0.9826
500,0.0036,0.9812
550,0.0037,0.979
600,0.0036,0.9824
50,0.0035,0.9818
100,0.0036,0.9822
150,0.0036,0.9848
200,0.0038,0.9806
250,0.0034,0.9822
300,0.0035,0.9814
350,0.0035,0.9822
400,0.0037,0.982
450,0.0036,0.9814
500,0.0036,0.9812
550,0.0035,0.9816
600,0.0037,0.9816
50,0.0036,0.981
100,0.0035,0.9824
150,0.0035,0.9822
200,0.0035,0.984
250,0.0036,0.9806
300,0.0035,0.9836
350,0.0034,0.9862
400,0.0037,0.9798
450,0.0035,0.9822
500,0.0036,0.9824
550,0.0034,0.9842
600,0.0036,0.9816
50,0.0034,0.9822
100,0.0036,0.9842
150,0.0036,0.9818
200,0.0034,0.9836
250,0.0034,0.9822
300,0.0037,0.9814
350,0.0035,0.9842
400,0.0037,0.9818
450,0.0037,0.9824
500,0.0036,0.984
550,0.0036,0.9832
600,0.0035,0.9816
50,0.0035,0.983
100,0.0036,0.9812
150,0.0034,0.9832
200,0.0034,0.9846
250,0.0033,0.9864
300,0.0034,0.9832
350,0.0033,0.9848
400,0.0033,0.9824
450,0.0035,0.9834
500,0.0036,0.9804
550,0.0034,0.9814
600,0.0036,0.9834
50,0.0035,0.9832
100,0.0036,0.9814
150,0.0033,0.984
200,0.0033,0.9856
250,0.0033,0.986
300,0.0034,0.9828
350,0.0033,0.9836
400,0.0036,0.9818
450,0.0034,0.9822
500,0.0035,0.9826
550,0.0034,0.9834
600,0.0034,0.9826
50,0.0034,0.9826
100,0.0034,0.984
150,0.0033,0.9854
200,0.0032,0.9876
250,0.0034,0.9838
300,0.0035,0.9816
350,0.0034,0.9812
400,0.0034,0.9842
450,0.0035,0.9818
500,0.0034,0.983
550,0.0034,0.9854
600,0.0034,0.9842
50,0.0031,0.987
100,0.0036,0.9806
150,0.0033,0.986
200,0.0033,0.9846
250,0.0034,0.9848
300,0.0032,0.9862
350,0.0033,0.9846
400,0.0034,0.982
450,0.0034,0.9816
500,0.0035,0.9824
550,0.0034,0.9824
600,0.0033,0.985
50,0.0033,0.9848
100,0.0032,0.9844
150,0.0034,0.9828
200,0.0033,0.985
250,0.0033,0.9844
300,0.0033,0.987
350,0.0033,0.9834
400,0.0034,0.9832
450,0.0032,0.9866
500,0.0032,0.987
550,0.0034,0.9812
600,0.0033,0.9854
50,0.0034,0.9846
100,0.0032,0.9836
150,0.0032,0.986
200,0.0032,0.9872
250,0.0033,0.9836
300,0.0033,0.9844
350,0.0033,0.9866
400,0.0031,0.9856
450,0.0034,0.9836
500,0.0034,0.984
550,0.0033,0.984
600,0.0033,0.9838
50,0.0033,0.9824
100,0.0033,0.9848
150,0.0033,0.9826
200,0.0031,0.987
250,0.0032,0.9844
300,0.0032,0.9854
350,0.0032,0.9854
400,0.0034,0.9838
450,0.0033,0.986
500,0.0033,0.9844
550,0.0032,0.9868
600,0.0031,0.9862
50,0.0032,0.9838
100,0.0032,0.9848
150,0.0031,0.9854
200,0.0032,0.9848
250,0.0033,0.986
300,0.0033,0.9842
350,0.0031,0.985
400,0.003,0.9886
450,0.0033,0.9854
500,0.0033,0.9846
550,0.0032,0.9868
600,0.0032,0.9836
50,0.0031,0.9856
100,0.0033,0.9868
150,0.0031,0.9852
200,0.0034,0.9816
250,0.0031,0.9874
300,0.0032,0.9856
350,0.003,0.9848
400,0.003,0.9874
450,0.0031,0.9854
500,0.0031,0.9862
550,0.0032,0.9852
600,0.0033,0.9848
50,0.0032,0.9842
100,0.0031,0.9858
150,0.003,0.9872
200,0.0032,0.9858
250,0.0032,0.9866
300,0.0032,0.986
350,0.0032,0.9876
400,0.0031,0.9844
450,0.0032,0.9858
500,0.0032,0.9846
550,0.0029,0.9872
