type,middle_layers,learning_rate,weight_decay,momentum
Relu,500,0.02,0.0001,0.9
iter_counter,loss_list,acc_list
200,0.0053,0.9556
250,0.0053,0.9544
300,0.0056,0.9546
350,0.0056,0.955
400,0.0059,0.9462
450,0.0056,0.9502
500,0.0056,0.952
550,0.0054,0.954
600,0.0054,0.9494
50,0.0055,0.9524
100,0.0055,0.9528
150,0.0054,0.9526
200,0.0055,0.9526
250,0.0053,0.9592
300,0.0053,0.9566
350,0.0054,0.9562
400,0.0053,0.9536
450,0.0053,0.9554
500,0.0053,0.9546
550,0.0054,0.9526
600,0.0056,0.9498
50,0.0051,0.9602
100,0.0053,0.9546
150,0.0052,0.9558
200,0.0053,0.9558
250,0.0052,0.9562
300,0.0053,0.949
350,0.0056,0.951
400,0.0053,0.9558
450,0.0054,0.9508
500,0.0053,0.9544
550,0.0048,0.9606
600,0.0052,0.955
50,0.005,0.9548
100,0.0053,0.9556
150,0.0054,0.9514
200,0.0049,0.958
250,0.005,0.9584
300,0.005,0.9584
350,0.0052,0.9546
400,0.0052,0.9548
450,0.0051,0.9574
500,0.005,0.9608
550,0.0053,0.9516
600,0.0048,0.9608
50,0.0051,0.9562
100,0.005,0.9572
150,0.0051,0.9564
200,0.0049,0.9594
250,0.0051,0.9544
300,0.0052,0.9572
350,0.0048,0.9608
400,0.0048,0.9594
450,0.0053,0.9502
500,0.0047,0.9634
550,0.0049,0.9588
600,0.0049,0.9578
50,0.0051,0.958
100,0.0049,0.9594
150,0.0049,0.9594
200,0.005,0.9544
250,0.005,0.9604
300,0.005,0.9568
350,0.0049,0.9566
400,0.0048,0.9602
450,0.005,0.9572
500,0.0048,0.9598
550,0.0048,0.9564
600,0.0048,0.961
50,0.0046,0.9594
100,0.005,0.9572
150,0.0048,0.957
200,0.005,0.9588
250,0.0047,0.9602
300,0.0049,0.9568
350,0.0047,0.964
400,0.0048,0.9602
450,0.0047,0.96
500,0.0048,0.96
550,0.0046,0.9636
600,0.0047,0.961
50,0.0047,0.9574
100,0.0045,0.9642
150,0.0047,0.9602
200,0.0049,0.9542
250,0.0049,0.9598
300,0.0045,0.9628
350,0.0046,0.9644
400,0.0046,0.96
450,0.0047,0.9586
500,0.0049,0.9556
550,0.0045,0.9616
600,0.0047,0.9602
50,0.0046,0.9632
100,0.0045,0.96
150,0.0046,0.9592
200,0.0046,0.9582
250,0.0046,0.9606
300,0.0046,0.9602
350,0.0046,0.9618
400,0.0043,0.965
450,0.0046,0.9626
500,0.0046,0.9606
550,0.0045,0.958
600,0.0047,0.9586
50,0.0043,0.9644
100,0.0045,0.9636
150,0.0045,0.9618
200,0.0045,0.9624
250,0.0044,0.9638
300,0.0046,0.9588
350,0.0046,0.9614
400,0.0047,0.9564
450,0.0045,0.9612
500,0.0046,0.9624
550,0.0044,0.9644
600,0.0044,0.9644
50,0.0044,0.9654
100,0.0046,0.9598
150,0.0042,0.9646
200,0.0045,0.9624
250,0.0043,0.9628
300,0.0045,0.963
350,0.0044,0.9666
400,0.0044,0.9614
450,0.0045,0.9618
500,0.0045,0.96
550,0.0045,0.962
600,0.0045,0.9634
50,0.0042,0.9642
100,0.0041,0.9674
150,0.0043,0.965
200,0.0047,0.9588
250,0.0041,0.9674
300,0.0041,0.9686
350,0.0044,0.9614
400,0.0045,0.9592
450,0.0047,0.9584
500,0.0042,0.9666
550,0.0044,0.9648
600,0.0043,0.963
50,0.0045,0.9638
100,0.0042,0.9668
150,0.0042,0.9648
200,0.0043,0.9632
250,0.0044,0.9634
300,0.0045,0.9618
350,0.0042,0.9648
400,0.0042,0.9648
450,0.0042,0.9636
500,0.0042,0.9638
550,0.0043,0.9616
600,0.0042,0.9634
50,0.0041,0.9682
100,0.0041,0.9682
150,0.0043,0.965
200,0.0042,0.9642
250,0.0042,0.9658
300,0.0043,0.9636
350,0.0043,0.9664
400,0.0042,0.9662
450,0.0043,0.9582
500,0.0042,0.9654
550,0.0042,0.9648
600,0.0041,0.9632
50,0.0042,0.9646
100,0.0039,0.9698
150,0.0043,0.9632
200,0.0042,0.964
250,0.0042,0.9624
300,0.0041,0.969
350,0.004,0.9658
400,0.0045,0.9628
450,0.0043,0.9634
500,0.004,0.9664
550,0.004,0.966
600,0.0039,0.9666
50,0.004,0.9674
100,0.0042,0.9648
150,0.0039,0.9716
200,0.0039,0.9666
250,0.004,0.9694
300,0.0041,0.9692
350,0.004,0.9664
400,0.0043,0.9628
450,0.004,0.9654
500,0.004,0.9672
550,0.0041,0.9674
600,0.0041,0.9664
50,0.0037,0.9702
100,0.0038,0.9686
150,0.0039,0.9684
200,0.0041,0.9656
250,0.0044,0.9594
300,0.0043,0.9612
350,0.0039,0.9682
400,0.0043,0.9654
450,0.0039,0.9682
500,0.0036,0.9734
550,0.004,0.9672
600,0.004,0.9688
50,0.0037,0.9726
100,0.0043,0.9628
150,0.004,0.9676
200,0.0041,0.9692
250,0.0039,0.9656
300,0.0039,0.9696
350,0.0038,0.968
400,0.0039,0.9672
450,0.0039,0.9644
500,0.0038,0.9716
550,0.0041,0.966
600,0.0038,0.9712
50,0.0039,0.9666
100,0.0041,0.965
150,0.0039,0.966
200,0.0041,0.9648
250,0.0037,0.9686
300,0.0036,0.9726
350,0.0039,0.9666
400,0.0037,0.9712
450,0.0038,0.9706
500,0.0041,0.9652
550,0.0037,0.9714
600,0.0037,0.9726
50,0.0037,0.9712
100,0.0039,0.9684
150,0.0036,0.9714
200,0.0038,0.968
250,0.0038,0.968
300,0.0041,0.9634
350,0.0041,0.9656
400,0.0037,0.9718
450,0.004,0.9678
500,0.0037,0.9712
550,0.0037,0.9708
600,0.0037,0.9698
50,0.0038,0.9676
100,0.0039,0.9666
150,0.0039,0.9666
200,0.0035,0.9728
250,0.0036,0.9698
300,0.0039,0.9676
350,0.0036,0.9712
400,0.0035,0.9728
450,0.0037,0.97
500,0.0039,0.966
550,0.0035,0.9738
600,0.004,0.9646
50,0.0037,0.9698
100,0.0037,0.971
150,0.0035,0.9734
200,0.0038,0.9686
250,0.0036,0.9708
300,0.0037,0.9678
350,0.0037,0.969
400,0.0039,0.97
450,0.0038,0.9674
500,0.0037,0.9706
550,0.0038,0.9676
600,0.0034,0.9744
50,0.0033,0.9744
100,0.0035,0.972
150,0.0037,0.9682
200,0.0036,0.9722
250,0.0038,0.9658
300,0.0036,0.9718
350,0.0036,0.9728
400,0.0038,0.9678
450,0.0036,0.9724
500,0.0036,0.971
550,0.0037,0.9704
600,0.0038,0.9692
50,0.0036,0.9712
100,0.0037,0.9712
150,0.0037,0.9708
200,0.0038,0.97
250,0.0036,0.9694
300,0.0036,0.97
350,0.0037,0.9706
400,0.0036,0.97
450,0.0034,0.9724
500,0.0035,0.9742
550,0.0037,0.9716
600,0.0036,0.973
50,0.0035,0.9722
100,0.0035,0.9728
150,0.0035,0.9702
200,0.0036,0.9718
250,0.0035,0.972
300,0.0036,0.9692
350,0.0036,0.972
400,0.0037,0.9708
450,0.0035,0.9716
500,0.0035,0.9736
550,0.0036,0.9712
600,0.0036,0.9696
50,0.0035,0.9706
100,0.0034,0.9722
150,0.0035,0.9724
200,0.0036,0.9718
250,0.0034,0.9734
300,0.0033,0.975
350,0.0033,0.9728
400,0.0035,0.973
450,0.0035,0.97
500,0.0036,0.9722
550,0.0035,0.9724
600,0.0035,0.9708
50,0.0035,0.9728
100,0.0033,0.972
150,0.0036,0.9726
200,0.0033,0.9734
250,0.0035,0.972
300,0.0035,0.9712
350,0.0034,0.973
400,0.0034,0.9718
450,0.0033,0.9746
500,0.0034,0.972
550,0.0033,0.9724
600,0.0035,0.9712
50,0.0032,0.973
100,0.0034,0.9718
150,0.0035,0.9728
200,0.0034,0.9736
250,0.0033,0.9752
300,0.0032,0.9754
350,0.0035,0.9716
400,0.0035,0.9724
450,0.0037,0.9688
500,0.0034,0.9742
550,0.0033,0.9714
600,0.0033,0.9762
50,0.0034,0.9736
100,0.0033,0.9766
150,0.0033,0.9754
200,0.0033,0.9742
250,0.0034,0.9702
300,0.0034,0.9726
350,0.0032,0.9762
400,0.0035,0.9712
450,0.0034,0.9718
500,0.0032,0.9738
550,0.0033,0.9712
600,0.0034,0.97
50,0.0033,0.9756
100,0.0032,0.9742
150,0.0034,0.9738
200,0.0033,0.9752
250,0.0035,0.9702
300,0.0034,0.9732
350,0.0033,0.9718
