type,middle_layers,learning_rate,weight_decay,momentum
Relu,1000,0.005,0.0001,0.9
iter_counter,loss_list,acc_list
250,0.0036,0.982
300,0.0036,0.982
350,0.0036,0.9806
400,0.0036,0.982
450,0.0037,0.9794
500,0.0035,0.9806
550,0.0036,0.9818
600,0.0037,0.983
50,0.0035,0.9814
100,0.0035,0.9834
150,0.0034,0.9824
200,0.0035,0.9842
250,0.0037,0.9788
300,0.0036,0.9822
350,0.0037,0.9828
400,0.0037,0.9782
450,0.0035,0.9822
500,0.0036,0.9814
550,0.0036,0.9806
600,0.0035,0.9828
50,0.0034,0.9836
100,0.0036,0.982
150,0.0035,0.9808
200,0.0035,0.984
250,0.0035,0.9828
300,0.0034,0.9842
350,0.0036,0.9802
400,0.0035,0.981
450,0.0033,0.9842
500,0.0036,0.9814
550,0.0035,0.9834
600,0.0036,0.9812
50,0.0034,0.9834
100,0.0034,0.9852
150,0.0035,0.9816
200,0.0034,0.9828
250,0.0035,0.9814
300,0.0035,0.9822
350,0.0034,0.9836
400,0.0035,0.982
450,0.0034,0.983
500,0.0034,0.982
550,0.0034,0.9818
600,0.0034,0.9846
50,0.0032,0.986
100,0.0034,0.9838
150,0.0033,0.9856
200,0.0033,0.985
250,0.0035,0.981
300,0.0036,0.9806
350,0.0035,0.9826
400,0.0034,0.983
450,0.0034,0.9818
500,0.0034,0.9826
550,0.0034,0.9822
600,0.0031,0.984
50,0.0032,0.9838
100,0.0035,0.9824
150,0.0035,0.9806
200,0.0033,0.984
250,0.0032,0.985
300,0.0033,0.9822
350,0.0032,0.9836
400,0.0032,0.9862
450,0.0034,0.9838
500,0.0033,0.9844
550,0.0032,0.9848
600,0.0033,0.9844
50,0.0032,0.9848
100,0.0032,0.9848
150,0.0032,0.985
200,0.0033,0.9822
250,0.0033,0.9826
300,0.0032,0.9862
350,0.0034,0.9826
400,0.0033,0.9836
450,0.0033,0.982
500,0.0033,0.9852
550,0.0031,0.9854
600,0.0033,0.9828
50,0.0031,0.9854
100,0.0031,0.985
150,0.0032,0.9842
200,0.0031,0.987
250,0.0033,0.983
300,0.0032,0.9874
350,0.0034,0.9822
400,0.0032,0.984
450,0.0032,0.9852
500,0.0031,0.9852
550,0.0034,0.9808
600,0.0033,0.9842
50,0.003,0.9874
100,0.0031,0.9856
150,0.0031,0.9832
200,0.003,0.986
250,0.0033,0.9838
300,0.0031,0.9852
350,0.0032,0.9826
400,0.0032,0.9842
450,0.0033,0.9822
500,0.0033,0.9852
550,0.0031,0.9864
600,0.0032,0.9858
50,0.003,0.9876
100,0.003,0.9874
150,0.0031,0.9854
200,0.0031,0.9842
250,0.0031,0.9842
300,0.0031,0.9868
350,0.0032,0.9818
400,0.0032,0.9832
450,0.003,0.9846
500,0.0031,0.9854
550,0.0031,0.986
600,0.0031,0.9838
50,0.0029,0.9836
100,0.0033,0.9832
150,0.0031,0.9866
200,0.0032,0.9834
250,0.0032,0.9844
300,0.003,0.9858
350,0.003,0.987
400,0.0031,0.9852
450,0.003,0.9872
500,0.003,0.9842
550,0.0029,0.9884
600,0.003,0.9854
50,0.0029,0.9872
100,0.003,0.9858
150,0.003,0.9866
200,0.0031,0.9834
250,0.0029,0.9876
300,0.0031,0.9876
350,0.003,0.9866
400,0.0031,0.9838
450,0.0031,0.9842
500,0.0032,0.9794
550,0.0029,0.9884
600,0.003,0.9864
50,0.0028,0.989
100,0.003,0.9876
150,0.0029,0.9874
200,0.003,0.9874
250,0.003,0.9842
300,0.0031,0.9846
350,0.003,0.9848
400,0.003,0.984
450,0.003,0.9858
500,0.0031,0.9862
550,0.0029,0.9864
600,0.003,0.985
50,0.0029,0.9862
