type,middle_layers,learning_rate,weight_decay,momentum
Relu,1000,0.008,0.0005,0.9
iter_counter,loss_list,acc_list
50,0.0363,0.5762
100,0.0245,0.7912
150,0.0214,0.825
200,0.0192,0.8468
250,0.0177,0.8626
300,0.0164,0.8712
350,0.015,0.8858
400,0.0143,0.8894
450,0.0132,0.891
500,0.0124,0.906
550,0.012,0.906
600,0.0114,0.9076
50,0.0109,0.9174
100,0.0108,0.9102
150,0.01,0.9194
200,0.0099,0.9234
250,0.0093,0.9334
300,0.0095,0.9228
350,0.0094,0.9294
400,0.0091,0.9278
450,0.0091,0.9258
500,0.0089,0.9276
550,0.0086,0.9328
600,0.0085,0.9382
50,0.0082,0.9352
100,0.0079,0.9388
150,0.0081,0.9418
200,0.0081,0.9376
250,0.0076,0.9478
300,0.0077,0.9438
350,0.0078,0.94
400,0.0077,0.94
450,0.0077,0.9456
500,0.0073,0.949
550,0.0073,0.9496
600,0.0073,0.9464
50,0.007,0.9542
100,0.007,0.9528
150,0.007,0.953
200,0.0067,0.9532
250,0.0072,0.9482
300,0.0071,0.9498
350,0.0068,0.9494
400,0.0068,0.954
450,0.0068,0.9516
500,0.0065,0.9552
550,0.0066,0.9524
600,0.0066,0.9544
50,0.0063,0.9578
100,0.0065,0.9554
150,0.0061,0.965
200,0.0065,0.9552
250,0.0062,0.9596
300,0.0064,0.9528
350,0.0062,0.963
400,0.0062,0.96
450,0.0062,0.9604
500,0.0057,0.963
550,0.0064,0.9532
600,0.0058,0.9618
50,0.0059,0.9616
100,0.0057,0.9636
150,0.0058,0.9636
200,0.0059,0.9604
250,0.0058,0.9608
300,0.0058,0.9608
350,0.0058,0.9622
400,0.0056,0.9666
450,0.0058,0.9626
500,0.0057,0.9648
550,0.0057,0.963
600,0.0056,0.9644
50,0.0057,0.9626
100,0.0055,0.9666
150,0.0057,0.9636
200,0.0053,0.9674
250,0.0054,0.9678
300,0.0054,0.9656
350,0.0054,0.9682
400,0.0052,0.9664
450,0.0052,0.9712
500,0.0054,0.9664
550,0.0054,0.964
600,0.0054,0.965
50,0.0053,0.9658
100,0.0051,0.968
150,0.0053,0.9674
200,0.0051,0.9708
250,0.005,0.9718
300,0.0052,0.9666
350,0.005,0.9714
400,0.0051,0.971
450,0.005,0.9676
500,0.0051,0.9678
550,0.0051,0.9698
600,0.0053,0.97
50,0.0049,0.9726
100,0.005,0.9704
150,0.0048,0.9708
200,0.005,0.971
250,0.0048,0.9738
300,0.0049,0.972
350,0.0049,0.9702
400,0.005,0.9718
450,0.0049,0.9696
500,0.0051,0.966
550,0.0048,0.9728
600,0.0048,0.9712
50,0.0047,0.9758
100,0.0048,0.9728
150,0.0048,0.9728
200,0.0046,0.9714
250,0.0048,0.9722
300,0.0048,0.969
