type,middle_layers,learning_rate,weight_decay,momentum
Relu,1000,0.008,0.01,0.9
iter_counter,loss_list,acc_list
50,0.036,0.561
100,0.0249,0.7788
150,0.0216,0.828
200,0.0196,0.8526
250,0.0184,0.8576
300,0.0172,0.8612
350,0.0164,0.8694
400,0.015,0.8832
450,0.0142,0.8858
500,0.0133,0.895
550,0.0127,0.8978
600,0.0124,0.8988
50,0.0121,0.9014
100,0.0119,0.8998
150,0.0115,0.9044
200,0.0109,0.917
250,0.011,0.9094
300,0.0112,0.8978
350,0.0107,0.9158
400,0.0107,0.9064
450,0.0105,0.9162
500,0.0102,0.9152
550,0.01,0.921
600,0.01,0.9198
50,0.0103,0.9096
100,0.0098,0.9232
150,0.0099,0.919
200,0.0097,0.9238
250,0.0097,0.9176
300,0.0097,0.9188
350,0.0099,0.92
400,0.0094,0.9234
450,0.0098,0.9186
500,0.0093,0.9244
550,0.0095,0.9216
600,0.0094,0.9216
50,0.0094,0.9242
100,0.0095,0.92
150,0.0093,0.923
200,0.0094,0.9234
250,0.0092,0.9268
300,0.0095,0.9204
350,0.0091,0.9262
400,0.0092,0.926
450,0.0093,0.9224
500,0.0092,0.9276
550,0.0092,0.9224
600,0.0092,0.9262
50,0.0092,0.924
100,0.0095,0.9182
150,0.0087,0.9332
200,0.0095,0.9202
250,0.0092,0.9262
300,0.0091,0.9268
350,0.0086,0.9326
400,0.0092,0.923
450,0.0088,0.9328
500,0.0089,0.9312
550,0.0091,0.9264
600,0.0089,0.9274
50,0.0087,0.9352
100,0.0088,0.93
150,0.0089,0.929
200,0.0088,0.926
250,0.0088,0.934
300,0.0092,0.9236
350,0.0091,0.9298
400,0.009,0.9266
450,0.0089,0.926
500,0.0091,0.9244
550,0.0087,0.9332
600,0.0092,0.9222
50,0.0086,0.9338
100,0.0088,0.9282
150,0.0091,0.9262
200,0.0088,0.937
250,0.0091,0.9254
300,0.0085,0.936
350,0.0089,0.93
400,0.0088,0.9268
450,0.0091,0.9228
500,0.0089,0.929
550,0.0088,0.928
600,0.009,0.9302
50,0.0087,0.9326
100,0.0087,0.9268
150,0.0087,0.9312
200,0.009,0.9262
250,0.0085,0.9324
300,0.0086,0.9334
350,0.0089,0.9274
400,0.0087,0.9288
450,0.0089,0.9276
500,0.0087,0.9318
550,0.0089,0.9262
600,0.0089,0.9274
50,0.0088,0.9302
100,0.0085,0.9334
150,0.009,0.9252
200,0.0088,0.9284
250,0.0086,0.9324
300,0.0089,0.9286
350,0.0086,0.938
400,0.0084,0.9366
450,0.0085,0.9308
500,0.0086,0.93
550,0.0086,0.9324
600,0.0092,0.9256
50,0.0089,0.93
100,0.0085,0.9344
150,0.0084,0.9332
200,0.0088,0.9312
250,0.0086,0.93
300,0.009,0.9244
350,0.0088,0.9304
400,0.0087,0.9292
450,0.0085,0.937
500,0.0087,0.9292
550,0.0085,0.9364
600,0.0089,0.9224
50,0.0087,0.9286
100,0.0084,0.9364
150,0.0088,0.9308
200,0.0086,0.9324
250,0.0089,0.9276
300,0.0086,0.9298
350,0.0088,0.934
400,0.0087,0.9306
450,0.0086,0.9296
500,0.0089,0.9264
550,0.0085,0.931
600,0.0085,0.9328
50,0.0088,0.9276
100,0.0085,0.9304
150,0.0085,0.9348
200,0.0083,0.9348
250,0.0085,0.9354
300,0.0086,0.9356
350,0.0089,0.9266
400,0.0085,0.9338
450,0.0088,0.9348
500,0.0089,0.9286
550,0.0087,0.931
600,0.0088,0.9256
50,0.0086,0.9372
100,0.0085,0.9348
150,0.0085,0.9292
200,0.0087,0.9304
250,0.0089,0.9288
300,0.0084,0.9336
350,0.0091,0.9246
400,0.0084,0.9352
450,0.0085,0.9374
500,0.0083,0.9354
550,0.0087,0.9316
600,0.0085,0.9304
50,0.0086,0.9324
100,0.0086,0.9296
150,0.0083,0.9344
200,0.0086,0.9322
250,0.0086,0.93
300,0.0088,0.9284
350,0.0086,0.9314
400,0.0086,0.9352
450,0.0088,0.929
500,0.0086,0.935
550,0.0086,0.9338
600,0.0084,0.936
50,0.0087,0.93
100,0.0087,0.9316
150,0.0082,0.9386
200,0.0081,0.9358
250,0.0089,0.931
300,0.0088,0.9306
350,0.0085,0.9342
400,0.0089,0.9316
450,0.0085,0.9318
500,0.0086,0.928
550,0.0088,0.9316
600,0.0086,0.9328
50,0.0086,0.932
100,0.0088,0.9276
150,0.0084,0.933
200,0.0083,0.942
250,0.0083,0.936
300,0.0084,0.9382
350,0.0087,0.9278
400,0.0087,0.9336
450,0.0085,0.937
500,0.009,0.9292
550,0.0088,0.923
600,0.0086,0.9352
50,0.0086,0.9314
100,0.0082,0.9396
150,0.0084,0.935
200,0.0089,0.926
250,0.0087,0.9306
300,0.0088,0.9288
350,0.0088,0.9272
400,0.0082,0.9374
450,0.0087,0.9308
500,0.0086,0.9316
550,0.0086,0.931
600,0.0085,0.9378
50,0.0086,0.9308
100,0.0084,0.9374
150,0.0086,0.9308
200,0.0087,0.928
250,0.0085,0.9336
300,0.0085,0.9352
350,0.0086,0.9306
400,0.0083,0.9376
450,0.0083,0.936
500,0.0087,0.9296
550,0.0089,0.9226
600,0.0083,0.9394
50,0.0085,0.933
100,0.0084,0.9384
150,0.0088,0.9254
200,0.0086,0.9314
250,0.0082,0.9352
300,0.0088,0.9278
350,0.0085,0.9344
400,0.0085,0.937
450,0.0084,0.9332
500,0.0085,0.9352
550,0.0086,0.931
600,0.0087,0.9336
50,0.0084,0.9384
100,0.0085,0.9328
150,0.0085,0.9334
200,0.0086,0.9304
250,0.0087,0.931
300,0.0085,0.9328
350,0.0086,0.9338
400,0.0087,0.934
450,0.0083,0.9396
500,0.0086,0.9332
550,0.0085,0.9334
600,0.0087,0.9294
50,0.0087,0.9352
100,0.0088,0.9298
150,0.0087,0.931
200,0.0085,0.9338
250,0.0085,0.9354
300,0.0084,0.9324
350,0.0083,0.932
400,0.0086,0.935
450,0.0083,0.9332
500,0.0087,0.929
550,0.0085,0.9334
600,0.0084,0.9344
50,0.0084,0.9362
100,0.0085,0.9356
150,0.0083,0.9352
200,0.0086,0.9316
250,0.0085,0.9342
300,0.0083,0.9364
350,0.0086,0.9296
400,0.0086,0.9316
450,0.0088,0.9284
500,0.0087,0.9322
550,0.0087,0.9298
600,0.0086,0.9334
50,0.0085,0.938
100,0.0086,0.9326
150,0.0087,0.9296
200,0.0087,0.9306
250,0.0084,0.9358
300,0.0084,0.9372
350,0.0084,0.9324
400,0.0086,0.934
450,0.0084,0.9326
500,0.0084,0.9328
550,0.0086,0.9308
600,0.0086,0.9352
50,0.0084,0.9366
100,0.0084,0.932
150,0.0087,0.9292
200,0.0087,0.9304
250,0.0084,0.9366
300,0.0084,0.9348
350,0.0084,0.9338
400,0.0082,0.9382
450,0.0085,0.9338
500,0.0087,0.9322
550,0.009,0.928
600,0.0085,0.933
50,0.0085,0.9316
100,0.0084,0.9364
150,0.0086,0.9292
200,0.0086,0.9328
250,0.0082,0.939
300,0.0086,0.93
350,0.0085,0.9328
400,0.0085,0.935
450,0.0085,0.934
500,0.0083,0.9342
550,0.0085,0.9362
600,0.0086,0.93
50,0.0083,0.9372
100,0.0087,0.9326
150,0.0085,0.933
200,0.0084,0.9356
250,0.0083,0.9372
300,0.0088,0.9264
350,0.0085,0.9342
400,0.0085,0.935
450,0.0086,0.9274
500,0.0083,0.9364
550,0.0085,0.9296
600,0.0087,0.9296
50,0.0083,0.9388
100,0.0085,0.9336
150,0.0084,0.9396
200,0.0087,0.9314
250,0.0087,0.9276
300,0.0084,0.9362
350,0.0083,0.9334
400,0.0085,0.9322
450,0.0086,0.931
500,0.0084,0.934
550,0.0085,0.9342
600,0.0088,0.93
50,0.0085,0.9332
100,0.0087,0.934
150,0.0082,0.9352
200,0.0087,0.9298
250,0.0087,0.9328
300,0.0084,0.9334
350,0.0083,0.9358
400,0.0084,0.9344
450,0.0085,0.9336
500,0.0088,0.9304
550,0.0083,0.9376
600,0.0086,0.9306
50,0.0085,0.9312
100,0.0084,0.9342
150,0.0087,0.9218
200,0.0087,0.9344
250,0.0085,0.9336
300,0.0086,0.934
350,0.0085,0.9352
400,0.0086,0.9354
450,0.0084,0.9368
500,0.0084,0.935
550,0.0084,0.9344
600,0.0084,0.935
50,0.0082,0.9398
100,0.0084,0.9304
150,0.0085,0.9342
200,0.0085,0.9342
250,0.0085,0.9316
300,0.0088,0.9268
350,0.0085,0.9354
400,0.0088,0.9338
450,0.0087,0.9318
500,0.0084,0.9372
550,0.0083,0.9336
600,0.0085,0.9352
50,0.0084,0.9318
100,0.0085,0.9358
150,0.0082,0.9432
200,0.0084,0.9308
250,0.0084,0.9338
300,0.0086,0.9308
350,0.0087,0.9332
400,0.0086,0.9262
450,0.0086,0.9344
500,0.0085,0.9328
550,0.0085,0.9392
600,0.0085,0.9324
50,0.0084,0.936
100,0.0085,0.9378
150,0.0088,0.93
200,0.0085,0.9338
250,0.0082,0.9376
300,0.0083,0.9372
350,0.0087,0.9264
400,0.0083,0.937
450,0.0085,0.931
500,0.0087,0.932
550,0.0086,0.9356
600,0.0086,0.9286
50,0.0084,0.9346
100,0.0086,0.9332
150,0.0084,0.9336
200,0.0085,0.9332
250,0.0084,0.934
300,0.0087,0.9302
350,0.0087,0.9288
400,0.0084,0.9352
450,0.0086,0.934
500,0.0084,0.9376
550,0.0084,0.935
600,0.0082,0.9368
50,0.0086,0.933
100,0.0084,0.935
150,0.0088,0.926
200,0.0083,0.9422
250,0.0084,0.9318
300,0.0083,0.9356
350,0.0087,0.9296
400,0.0085,0.9318
450,0.0087,0.9282
500,0.0087,0.9332
550,0.0084,0.9358
600,0.0082,0.9414
50,0.0082,0.9406
100,0.0084,0.9352
150,0.0085,0.9338
200,0.0084,0.9316
250,0.0085,0.9348
300,0.0084,0.9312
350,0.0085,0.9344
400,0.0084,0.9354
450,0.0088,0.9312
500,0.0084,0.937
550,0.0086,0.929
600,0.0085,0.9332
50,0.0086,0.9346
100,0.0084,0.9334
150,0.0084,0.9352
200,0.0087,0.9326
250,0.0083,0.9358
300,0.0086,0.9276
350,0.0084,0.936
400,0.0082,0.9364
450,0.0084,0.9366
500,0.0084,0.9318
550,0.0085,0.935
600,0.0086,0.9324
50,0.0086,0.9322
100,0.0083,0.9324
150,0.0083,0.9356
200,0.0081,0.9406
250,0.0085,0.9352
300,0.0085,0.9364
350,0.0083,0.9398
400,0.0084,0.9336
450,0.0084,0.9364
500,0.0087,0.928
550,0.0089,0.9296
600,0.0086,0.9294
50,0.0083,0.937
100,0.0084,0.9334
150,0.0084,0.9388
200,0.0085,0.9322
250,0.0086,0.9308
300,0.0086,0.9298
350,0.0085,0.9294
400,0.0087,0.936
450,0.0084,0.9352
500,0.0082,0.9396
550,0.0087,0.9282
600,0.0086,0.9354
50,0.0088,0.9298
100,0.0083,0.933
150,0.0084,0.931
200,0.0086,0.9328
250,0.0083,0.9378
300,0.0085,0.9316
350,0.0083,0.9384
400,0.0087,0.932
450,0.0083,0.9344
500,0.0084,0.9324
550,0.0086,0.9342
600,0.0084,0.934
50,0.0083,0.9366
100,0.0087,0.9322
150,0.0084,0.9348
200,0.0084,0.9364
250,0.0084,0.935
300,0.0087,0.9318
350,0.0087,0.933
400,0.0085,0.9346
450,0.0084,0.9336
500,0.0084,0.937
550,0.0085,0.9336
600,0.0084,0.9306
50,0.0084,0.9344
100,0.0082,0.936
150,0.0085,0.933
200,0.0085,0.9338
250,0.0086,0.9286
300,0.0085,0.9342
350,0.0085,0.9344
400,0.0086,0.9324
450,0.0085,0.934
500,0.0085,0.9358
550,0.0086,0.9332
600,0.0083,0.9362
50,0.0084,0.932
100,0.0085,0.9306
150,0.0082,0.9368
200,0.0087,0.9308
250,0.0083,0.9346
300,0.0087,0.9332
350,0.0085,0.9364
400,0.0082,0.938
450,0.0085,0.9324
500,0.0085,0.9342
550,0.0085,0.9386
600,0.0088,0.9286
50,0.0083,0.9386
100,0.0085,0.9354
150,0.0085,0.9352
200,0.0085,0.9356
250,0.0084,0.9324
300,0.0084,0.933
350,0.0086,0.9298
400,0.0083,0.9354
450,0.0085,0.934
500,0.0085,0.9326
550,0.0085,0.9306
600,0.0087,0.934
50,0.0086,0.932
100,0.0083,0.939
150,0.0083,0.9392
200,0.0085,0.9328
250,0.0085,0.9342
300,0.0085,0.932
350,0.0086,0.9314
400,0.0083,0.9358
450,0.0083,0.9372
500,0.0083,0.9362
550,0.0084,0.935
600,0.0089,0.9254
50,0.0085,0.9346
100,0.0085,0.9326
150,0.0083,0.9346
200,0.0083,0.9364
250,0.0087,0.9304
300,0.0084,0.9346
350,0.0085,0.9344
400,0.0087,0.9316
450,0.0086,0.9326
500,0.0085,0.9346
550,0.0084,0.9346
600,0.0082,0.9368
50,0.0081,0.9402
100,0.0085,0.9364
150,0.0083,0.9336
200,0.0083,0.9346
250,0.0082,0.9408
300,0.0087,0.9278
350,0.0085,0.9338
400,0.0086,0.9326
450,0.0084,0.9328
500,0.0086,0.9312
550,0.0085,0.9322
600,0.0086,0.9316
50,0.008,0.942
100,0.0081,0.9392
150,0.0088,0.9268
200,0.0085,0.932
250,0.0088,0.9336
300,0.0083,0.937
350,0.0085,0.9362
400,0.0083,0.9354
450,0.0086,0.927
500,0.0083,0.9356
550,0.0085,0.9342
600,0.0087,0.93
50,0.0083,0.9382
100,0.0084,0.936
150,0.0084,0.937
200,0.0084,0.939
250,0.0082,0.9356
300,0.0085,0.9318
350,0.0088,0.933
400,0.0086,0.9322
450,0.0083,0.9372
500,0.0086,0.9296
550,0.0083,0.9366
600,0.0086,0.9316
50,0.0086,0.933
100,0.0081,0.9418
150,0.0084,0.9354
200,0.0084,0.9364
250,0.0087,0.9316
300,0.0084,0.9342
350,0.0084,0.9362
400,0.0084,0.934
450,0.0085,0.9338
500,0.0083,0.9344
550,0.0084,0.935
600,0.0087,0.9244
50,0.0083,0.9378
100,0.0081,0.9426
150,0.0085,0.9372
200,0.0083,0.9352
250,0.0085,0.9302
300,0.0083,0.9306
350,0.0083,0.94
400,0.0087,0.9292
450,0.0086,0.9306
500,0.0085,0.9338
550,0.009,0.9302
600,0.0085,0.9344
50,0.0083,0.9368
100,0.0085,0.9364
150,0.0082,0.939
200,0.0087,0.9298
250,0.0087,0.9292
300,0.0087,0.9326
350,0.0082,0.9372
400,0.0084,0.934
450,0.0083,0.934
500,0.0086,0.9304
550,0.0085,0.9352
600,0.0085,0.934
50,0.0079,0.9468
100,0.0084,0.9364
150,0.0084,0.936
200,0.0086,0.9306
250,0.0084,0.9354
300,0.0084,0.9358
350,0.0086,0.934
400,0.0085,0.9336
450,0.0084,0.9328
500,0.0084,0.9352
550,0.0086,0.9324
600,0.0085,0.9338
50,0.0081,0.9386
100,0.0082,0.938
150,0.0086,0.9318
200,0.0085,0.9318
250,0.0083,0.9404
300,0.0084,0.9358
350,0.0087,0.9302
400,0.0084,0.9332
450,0.0084,0.9368
500,0.0084,0.936
550,0.0086,0.9304
600,0.0088,0.9278
50,0.0086,0.9316
100,0.0084,0.934
150,0.0086,0.9374
200,0.0082,0.9384
250,0.0086,0.9282
300,0.0084,0.9368
350,0.0086,0.9316
400,0.0083,0.9372
450,0.0088,0.9284
500,0.0084,0.9338
550,0.0085,0.9316
600,0.0082,0.9356
50,0.0084,0.9348
100,0.0083,0.9368
150,0.0084,0.934
200,0.0085,0.9334
250,0.0085,0.933
300,0.0083,0.9376
350,0.0083,0.937
400,0.0084,0.9376
450,0.0087,0.9322
500,0.0085,0.9366
550,0.0083,0.9304
600,0.0086,0.935
50,0.0086,0.9312
100,0.0082,0.938
150,0.0085,0.9322
200,0.0085,0.936
250,0.0084,0.9336
300,0.0086,0.9338
350,0.0085,0.9318
400,0.0084,0.9334
450,0.0084,0.9332
500,0.0083,0.934
550,0.0085,0.9332
600,0.0085,0.9352
50,0.0083,0.9364
100,0.0085,0.9332
150,0.0085,0.936
200,0.0083,0.9356
250,0.0087,0.9286
300,0.0084,0.9348
350,0.0084,0.9334
400,0.0084,0.9352
450,0.0086,0.9326
500,0.0083,0.9384
550,0.0084,0.9368
600,0.0087,0.9302
50,0.0086,0.9314
100,0.0085,0.937
150,0.0085,0.9372
200,0.0082,0.9402
250,0.0085,0.9308
300,0.0081,0.94
350,0.0082,0.9382
400,0.0085,0.9356
450,0.0085,0.9314
500,0.0086,0.9302
550,0.0086,0.9306
600,0.0086,0.9326
50,0.0082,0.9362
100,0.0084,0.935
150,0.0086,0.9292
200,0.0084,0.9364
250,0.0085,0.9326
300,0.0083,0.94
350,0.0084,0.9362
400,0.0082,0.941
450,0.0086,0.9318
500,0.0082,0.9352
550,0.0087,0.9328
600,0.0087,0.9314
50,0.0084,0.9322
100,0.0086,0.9316
150,0.0082,0.9366
200,0.0083,0.9348
250,0.0086,0.9328
300,0.0085,0.9342
350,0.0086,0.9346
400,0.0085,0.9292
