type,middle_layers,learning_rate,weight_decay,momentum
Relu,1000,0.004,0.001,0.9
iter_counter,loss_list,acc_list
50,0.04,0.5276
100,0.0294,0.7434
150,0.0252,0.7834
200,0.023,0.8188
250,0.0214,0.8328
300,0.0202,0.8518
350,0.0195,0.8486
400,0.0191,0.8548
450,0.0185,0.8498
500,0.0174,0.8724
550,0.0163,0.8836
600,0.0155,0.8802
50,0.015,0.884
100,0.0146,0.8878
150,0.0141,0.8908
200,0.0138,0.8922
250,0.0131,0.9044
300,0.0125,0.9064
350,0.0126,0.8964
400,0.0122,0.9006
450,0.012,0.9072
500,0.0121,0.8988
550,0.0114,0.9096
600,0.011,0.9108
50,0.0109,0.9174
100,0.0108,0.9148
150,0.0106,0.9172
200,0.0105,0.9156
250,0.0102,0.9178
300,0.0102,0.9146
350,0.0098,0.9266
400,0.0096,0.9246
450,0.0094,0.9282
500,0.0095,0.9272
550,0.0097,0.9214
600,0.0094,0.9244
50,0.0092,0.932
100,0.0088,0.9342
150,0.0093,0.9236
200,0.0089,0.9344
250,0.009,0.9332
300,0.0088,0.9332
350,0.0087,0.9336
400,0.0085,0.9354
450,0.0089,0.926
500,0.0086,0.9314
550,0.0084,0.9398
600,0.0084,0.934
50,0.0086,0.9332
100,0.0082,0.937
150,0.0079,0.9422
200,0.0084,0.9364
250,0.008,0.9396
300,0.0083,0.9354
350,0.0077,0.9422
400,0.0078,0.9436
450,0.0078,0.9416
500,0.0078,0.9448
550,0.0076,0.9482
600,0.0079,0.9378
50,0.0074,0.9466
100,0.0074,0.9472
150,0.0076,0.9446
200,0.0075,0.9462
250,0.0072,0.9476
300,0.0074,0.9442
350,0.0077,0.9388
400,0.0073,0.9488
450,0.0074,0.947
500,0.0069,0.9506
550,0.0075,0.943
600,0.0076,0.9436
50,0.0072,0.949
100,0.0073,0.9506
150,0.007,0.9512
200,0.0069,0.9506
250,0.0071,0.948
300,0.0072,0.9462
350,0.007,0.9522
400,0.007,0.9496
450,0.007,0.946
500,0.0067,0.9574
550,0.0067,0.9512
600,0.0067,0.9538
50,0.0068,0.9536
100,0.0066,0.952
150,0.0065,0.957
200,0.0066,0.9544
250,0.0066,0.9564
300,0.0066,0.9538
350,0.0067,0.9506
400,0.0066,0.9518
450,0.0066,0.9532
500,0.0065,0.9534
550,0.0065,0.9534
600,0.0068,0.9538
50,0.0064,0.9566
100,0.0064,0.9564
150,0.0065,0.9572
200,0.0062,0.958
250,0.0064,0.956
300,0.0062,0.9584
350,0.0062,0.9584
400,0.0064,0.9548
450,0.0065,0.9516
500,0.0062,0.9568
550,0.0063,0.9576
600,0.0062,0.959
50,0.0063,0.9584
100,0.0061,0.9604
150,0.0058,0.9628
200,0.006,0.9584
250,0.0062,0.9608
300,0.0058,0.9616
350,0.0061,0.9596
400,0.006,0.9616
450,0.0062,0.9564
500,0.0062,0.9568
550,0.0062,0.9564
600,0.0061,0.9572
50,0.006,0.9612
100,0.0059,0.9606
150,0.006,0.9576
200,0.006,0.9622
250,0.0059,0.9598
300,0.006,0.9572
350,0.0057,0.9676
400,0.0059,0.962
450,0.0056,0.9626
500,0.0058,0.9604
550,0.0058,0.9594
600,0.0058,0.9606
50,0.0057,0.965
100,0.0054,0.966
150,0.0058,0.9622
200,0.0056,0.9618
250,0.0056,0.9636
300,0.0057,0.9642
350,0.0056,0.965
400,0.0057,0.9628
450,0.0059,0.9612
500,0.0057,0.9636
550,0.0058,0.9576
600,0.0055,0.9662
50,0.0054,0.9658
100,0.0053,0.9676
150,0.0056,0.9624
200,0.0058,0.9618
250,0.0054,0.9688
300,0.0053,0.9688
350,0.0056,0.9612
400,0.0055,0.963
450,0.0056,0.9614
500,0.0055,0.9628
550,0.0054,0.9674
600,0.0056,0.9654
50,0.0053,0.968
100,0.0054,0.9668
150,0.0055,0.9662
200,0.0053,0.969
250,0.0051,0.9706
300,0.0053,0.9646
350,0.0055,0.9656
400,0.0052,0.9664
450,0.0055,0.965
500,0.0054,0.961
550,0.0055,0.9634
600,0.0053,0.968
50,0.0051,0.9726
100,0.0052,0.9702
150,0.0054,0.9646
200,0.0052,0.9672
250,0.0051,0.9664
300,0.0052,0.9686
350,0.0053,0.9654
400,0.0051,0.9696
450,0.0053,0.964
500,0.0052,0.9684
550,0.0052,0.9666
600,0.0053,0.9662
50,0.0052,0.9664
100,0.0051,0.9694
150,0.0053,0.9656
200,0.0052,0.9666
250,0.005,0.9688
300,0.0049,0.9718
350,0.0051,0.9702
400,0.0051,0.969
450,0.0051,0.9682
500,0.0049,0.9724
550,0.0051,0.9688
600,0.0052,0.966
50,0.0048,0.974
100,0.0049,0.969
150,0.005,0.9698
200,0.0051,0.9644
250,0.0052,0.968
300,0.0051,0.9684
350,0.0048,0.9734
400,0.0049,0.9692
450,0.0049,0.9686
500,0.0049,0.9714
550,0.005,0.9682
600,0.0051,0.969
50,0.0049,0.9694
100,0.0049,0.9678
150,0.0048,0.97
200,0.005,0.967
250,0.0049,0.9682
300,0.0048,0.9728
350,0.005,0.9718
400,0.0047,0.976
450,0.005,0.9662
500,0.0048,0.972
550,0.005,0.9702
600,0.0049,0.9714
50,0.0047,0.971
100,0.0048,0.9712
150,0.0048,0.972
200,0.0049,0.9688
250,0.0048,0.9694
300,0.0047,0.9736
350,0.0049,0.9692
400,0.0047,0.975
450,0.0048,0.9716
500,0.0049,0.9696
550,0.0048,0.9696
600,0.0048,0.9716
50,0.0048,0.9716
100,0.0048,0.9722
150,0.0048,0.9696
200,0.0046,0.9718
250,0.0048,0.9678
300,0.0045,0.9764
350,0.0046,0.9734
400,0.0047,0.9744
450,0.0046,0.9732
500,0.0045,0.9752
550,0.0049,0.9686
600,0.0049,0.969
50,0.0049,0.971
100,0.0047,0.97
150,0.0047,0.9704
200,0.0047,0.9694
250,0.0047,0.9734
300,0.0045,0.976
350,0.0047,0.9684
400,0.0046,0.9716
450,0.0048,0.9714
500,0.0044,0.976
550,0.0044,0.9764
600,0.0045,0.9748
50,0.0043,0.978
100,0.0045,0.9752
150,0.0045,0.971
200,0.0046,0.9708
250,0.0048,0.9698
300,0.0046,0.9748
350,0.0046,0.9718
400,0.0047,0.9726
450,0.0046,0.974
500,0.0044,0.9748
550,0.0045,0.971
600,0.0045,0.9726
50,0.0043,0.9786
