type,middle_layers,learning_rate,weight_decay,momentum
Relu,1000,0.001,0.001,0.9
iter_counter,loss_list,acc_list
50,0.0443,0.3248
100,0.0389,0.586
150,0.0355,0.6814
200,0.0326,0.725
250,0.0299,0.7498
300,0.0284,0.766
350,0.0268,0.7708
400,0.0259,0.7846
450,0.0254,0.7898
500,0.0245,0.8016
550,0.0243,0.8064
600,0.0235,0.815
50,0.023,0.82
100,0.0227,0.825
150,0.0223,0.8218
200,0.0217,0.836
250,0.0215,0.833
300,0.0214,0.8312
350,0.0212,0.8452
400,0.0207,0.847
450,0.0204,0.8456
500,0.0202,0.8464
550,0.0199,0.8542
600,0.0194,0.8562
50,0.0193,0.8608
100,0.0195,0.8562
150,0.019,0.8574
200,0.0189,0.8584
250,0.0184,0.8576
300,0.0182,0.8658
350,0.0181,0.8688
400,0.0181,0.8656
450,0.0181,0.8616
500,0.0177,0.8634
550,0.0175,0.8708
600,0.017,0.8774
50,0.0169,0.8712
100,0.0172,0.8734
150,0.0166,0.8806
200,0.0167,0.8674
250,0.0162,0.8816
300,0.0165,0.8716
350,0.0156,0.8838
400,0.0158,0.88
450,0.0157,0.884
500,0.0153,0.8906
550,0.015,0.89
600,0.0154,0.8816
50,0.0149,0.8854
100,0.0151,0.886
150,0.0147,0.8888
200,0.0148,0.8848
250,0.0144,0.8906
300,0.0141,0.8952
350,0.0142,0.8918
400,0.0139,0.894
450,0.0143,0.8866
500,0.0138,0.895
550,0.0137,0.897
600,0.0136,0.8968
50,0.0133,0.8958
100,0.0132,0.8988
150,0.0134,0.8968
200,0.0136,0.885
250,0.0131,0.9026
300,0.0129,0.9034
350,0.0126,0.9022
400,0.0129,0.8958
450,0.0128,0.9006
500,0.0124,0.904
550,0.0125,0.902
600,0.0122,0.9082
50,0.0125,0.8978
100,0.0123,0.9028
150,0.0118,0.9072
200,0.0123,0.9034
250,0.0122,0.9076
300,0.0118,0.9048
350,0.0117,0.908
400,0.0119,0.904
450,0.0118,0.9066
500,0.0113,0.9106
550,0.0114,0.9132
600,0.0114,0.9116
50,0.0118,0.9052
100,0.0116,0.9076
150,0.0112,0.9088
200,0.0111,0.917
250,0.0112,0.9086
300,0.0106,0.9218
350,0.0112,0.9104
400,0.011,0.9124
450,0.0109,0.9126
500,0.0108,0.9146
550,0.0108,0.9144
600,0.0108,0.9144
50,0.0107,0.9174
100,0.0107,0.9138
150,0.0104,0.9158
200,0.0105,0.916
250,0.0107,0.9162
300,0.0106,0.9098
350,0.0103,0.919
400,0.0102,0.9264
450,0.0103,0.921
500,0.0102,0.9186
550,0.0103,0.9194
600,0.0105,0.9166
50,0.0102,0.9222
100,0.0103,0.9174
150,0.01,0.9236
200,0.0099,0.9218
250,0.0101,0.919
300,0.0101,0.9196
350,0.0101,0.9178
400,0.0101,0.9208
450,0.0096,0.924
500,0.0097,0.9244
550,0.0099,0.922
600,0.0097,0.9272
50,0.0095,0.9244
100,0.0098,0.924
150,0.0094,0.929
