type,middle_layers,learning_rate,weight_decay,momentum
Relu,1000,0.01,0.0001,0.9
iter_counter,loss_list,acc_list
50,0.0351,0.5544
100,0.0233,0.8064
150,0.02,0.8464
200,0.0178,0.8636
250,0.0165,0.8766
300,0.0145,0.89
350,0.0134,0.8908
400,0.0123,0.9034
450,0.0121,0.9054
500,0.0112,0.912
550,0.0102,0.9218
600,0.0104,0.9172
50,0.0101,0.9198
100,0.01,0.9178
150,0.0092,0.931
200,0.0092,0.9282
250,0.0089,0.936
300,0.0089,0.9266
350,0.0082,0.9412
400,0.0081,0.9394
450,0.0083,0.9336
500,0.008,0.943
550,0.008,0.9418
600,0.0078,0.9432
50,0.0077,0.9446
100,0.0076,0.9452
150,0.0074,0.9482
200,0.0073,0.9516
250,0.0071,0.9522
300,0.0072,0.9492
350,0.0071,0.9514
400,0.0069,0.9504
450,0.0069,0.9518
500,0.0068,0.9532
550,0.007,0.9516
600,0.0068,0.9518
50,0.0063,0.9604
100,0.0064,0.9596
150,0.0065,0.9544
200,0.0066,0.9542
250,0.0062,0.961
300,0.0063,0.9576
350,0.0065,0.957
400,0.0061,0.9618
450,0.006,0.9614
500,0.0062,0.9592
550,0.0061,0.9578
600,0.006,0.9588
50,0.006,0.9614
100,0.0059,0.9652
150,0.0053,0.9722
200,0.0057,0.9622
250,0.0059,0.9616
300,0.0056,0.959
350,0.0056,0.9622
400,0.0058,0.9618
450,0.0056,0.9656
500,0.0054,0.968
550,0.0056,0.9662
600,0.0055,0.9656
50,0.0054,0.9674
100,0.0054,0.9676
150,0.0055,0.9656
200,0.005,0.971
250,0.0052,0.9692
300,0.0054,0.9648
350,0.0052,0.968
400,0.0052,0.968
450,0.0053,0.9692
500,0.0049,0.9736
550,0.0051,0.9692
600,0.0053,0.9684
50,0.0049,0.97
100,0.0051,0.9682
150,0.0052,0.9688
200,0.0047,0.9732
250,0.0048,0.9732
300,0.0049,0.9684
350,0.0049,0.9708
400,0.0049,0.97
450,0.0048,0.9744
500,0.0049,0.9718
550,0.0048,0.969
600,0.0047,0.9746
50,0.0046,0.9734
100,0.0048,0.9718
150,0.0047,0.9728
200,0.0044,0.9798
250,0.0046,0.9748
300,0.0047,0.9704
350,0.0046,0.9728
400,0.0049,0.9696
450,0.0045,0.9744
500,0.0044,0.9758
550,0.0045,0.9738
600,0.0045,0.974
50,0.0044,0.976
100,0.0042,0.978
150,0.0042,0.9772
200,0.0043,0.9754
250,0.0047,0.9724
300,0.0046,0.9706
350,0.0043,0.9788
400,0.0043,0.9766
450,0.0044,0.9748
500,0.0043,0.9752
550,0.0046,0.9712
600,0.0042,0.9778
50,0.0041,0.9776
100,0.0043,0.9768
150,0.0042,0.9756
200,0.0042,0.9774
250,0.0041,0.9796
300,0.0041,0.9782
350,0.004,0.9798
400,0.0041,0.977
450,0.0042,0.9776
500,0.0041,0.9748
550,0.0041,0.9764
600,0.0043,0.9752
50,0.0042,0.9746
100,0.0038,0.9812
150,0.0039,0.9796
200,0.004,0.9804
250,0.0039,0.981
300,0.0039,0.98
350,0.004,0.9768
400,0.0041,0.9782
450,0.0041,0.9756
500,0.0041,0.9752
550,0.004,0.978
600,0.0037,0.981
50,0.0037,0.9808
100,0.0037,0.9808
150,0.0039,0.9784
200,0.0039,0.9804
250,0.0038,0.9812
300,0.0039,0.978
350,0.004,0.9752
400,0.0037,0.9816
450,0.0039,0.9782
500,0.0039,0.9796
550,0.0039,0.9822
600,0.0038,0.9808
50,0.0038,0.9786
100,0.0037,0.9792
150,0.0036,0.9832
200,0.0038,0.981
250,0.0037,0.9798
300,0.0037,0.9824
350,0.0038,0.9796
400,0.0036,0.9812
450,0.0036,0.9818
500,0.0037,0.9822
550,0.0037,0.9814
600,0.0037,0.98
50,0.0037,0.9794
100,0.0037,0.9836
150,0.0036,0.982
200,0.0035,0.9812
250,0.0034,0.9832
300,0.0035,0.9814
350,0.0035,0.9824
400,0.0036,0.9816
450,0.0036,0.9814
500,0.0033,0.9832
550,0.0035,0.9828
600,0.0038,0.978
50,0.0033,0.9854
100,0.0033,0.9848
150,0.0034,0.9818
200,0.0035,0.982
250,0.0035,0.9822
300,0.0035,0.9818
350,0.0034,0.9816
400,0.0035,0.982
450,0.0036,0.98
500,0.0033,0.9846
550,0.0036,0.9806
600,0.0034,0.9856
50,0.0034,0.9856
100,0.0033,0.9838
150,0.0033,0.9838
200,0.0034,0.9818
250,0.0033,0.9846
300,0.0034,0.9824
350,0.0032,0.9856
400,0.0035,0.9798
450,0.0035,0.981
500,0.0033,0.983
550,0.0034,0.9842
600,0.0034,0.9836
50,0.0033,0.9832
100,0.0033,0.983
150,0.0031,0.9864
200,0.0034,0.984
250,0.0034,0.9828
300,0.0033,0.9848
350,0.0034,0.9826
400,0.0032,0.9844
450,0.0033,0.9844
500,0.0032,0.9838
550,0.003,0.9876
600,0.0033,0.984
50,0.0031,0.9858
100,0.0031,0.985
150,0.0031,0.9852
200,0.0032,0.9826
250,0.0034,0.9846
300,0.0033,0.9852
350,0.0032,0.983
400,0.0032,0.985
450,0.0031,0.9854
500,0.0031,0.9848
550,0.0032,0.985
600,0.0031,0.9866
50,0.0032,0.9846
100,0.0031,0.9852
150,0.0031,0.9854
200,0.0033,0.9814
250,0.0031,0.9862
300,0.0031,0.9868
350,0.003,0.9854
400,0.0031,0.9828
450,0.0031,0.9868
500,0.0031,0.9864
550,0.003,0.985
600,0.003,0.9884
50,0.0029,0.9888
100,0.003,0.9862
150,0.003,0.9866
200,0.003,0.9878
250,0.003,0.9856
300,0.0031,0.9846
350,0.003,0.9868
400,0.0031,0.9854
450,0.0029,0.9878
500,0.003,0.9828
550,0.0031,0.9852
600,0.0031,0.9832
50,0.0029,0.9864
100,0.0028,0.987
150,0.0031,0.9848
200,0.003,0.9872
250,0.0028,0.9882
300,0.0029,0.9878
350,0.0028,0.9886
400,0.003,0.9842
450,0.0029,0.9856
500,0.0031,0.9854
550,0.0029,0.9858
600,0.0032,0.9856
50,0.0029,0.9868
100,0.003,0.9846
150,0.0028,0.9884
200,0.0031,0.9842
250,0.0028,0.9868
300,0.0027,0.9904
350,0.003,0.9838
400,0.003,0.9862
450,0.0027,0.989
500,0.0028,0.9882
550,0.003,0.9868
600,0.0029,0.9862
50,0.0027,0.989
100,0.0028,0.9866
150,0.0028,0.985
200,0.0028,0.9888
250,0.0029,0.9864
300,0.0028,0.988
350,0.0028,0.9908
400,0.0028,0.9866
450,0.0028,0.9898
500,0.0031,0.9842
550,0.0027,0.9868
600,0.0029,0.9856
50,0.0028,0.9878
100,0.0028,0.9876
150,0.0028,0.9878
200,0.0027,0.988
250,0.0027,0.989
300,0.0027,0.9876
350,0.0027,0.9876
400,0.0028,0.9882
450,0.0029,0.987
500,0.0028,0.9892
550,0.0029,0.9852
600,0.0027,0.988
50,0.0028,0.987
100,0.0027,0.9886
150,0.0027,0.9876
200,0.0027,0.9866
250,0.0027,0.9878
300,0.0028,0.9874
350,0.0028,0.9878
400,0.0027,0.9886
450,0.0027,0.9886
500,0.0027,0.9888
