type,middle_layers,learning_rate,weight_decay,momentum
Relu,500,0.02,0.0001,0.9
iter_counter,loss_list,acc_list
50,0.0453,0.1864
100,0.0406,0.494
150,0.0316,0.5938
200,0.0243,0.7584
250,0.0199,0.7946
300,0.0166,0.8558
350,0.014,0.8796
400,0.0123,0.8914
450,0.0113,0.8954
500,0.0101,0.9092
550,0.0096,0.9098
600,0.0091,0.9204
50,0.0086,0.9196
100,0.0084,0.9226
150,0.0077,0.9306
200,0.0075,0.9272
250,0.0072,0.9338
300,0.0074,0.9284
350,0.0069,0.9368
400,0.0066,0.9388
450,0.0062,0.938
500,0.0064,0.943
550,0.006,0.9456
600,0.0058,0.944
50,0.0056,0.9482
100,0.0055,0.9488
150,0.0052,0.9538
200,0.0053,0.951
250,0.0051,0.954
300,0.0048,0.9596
350,0.0049,0.9538
400,0.0049,0.9562
450,0.0046,0.9596
500,0.0044,0.9592
550,0.0046,0.959
600,0.0042,0.9644
50,0.0041,0.9668
100,0.0038,0.967
150,0.0039,0.967
200,0.004,0.9662
250,0.0039,0.9682
300,0.004,0.9658
350,0.0039,0.9668
400,0.0039,0.965
450,0.0039,0.9636
500,0.0036,0.9678
550,0.0036,0.9708
600,0.004,0.9626
50,0.0034,0.971
100,0.0033,0.9726
150,0.0035,0.9694
200,0.0033,0.9738
250,0.0034,0.9704
300,0.0032,0.9728
350,0.0034,0.9728
400,0.0031,0.976
450,0.0033,0.9744
500,0.0031,0.9748
550,0.0033,0.9732
600,0.0031,0.9746
50,0.0029,0.9766
100,0.0029,0.9774
150,0.0028,0.9798
200,0.0032,0.971
250,0.0029,0.9796
300,0.003,0.9728
350,0.003,0.9756
400,0.0026,0.982
450,0.0028,0.9784
500,0.0026,0.98
550,0.0028,0.978
600,0.0028,0.9788
50,0.0026,0.9798
100,0.0025,0.9808
150,0.0027,0.979
200,0.0027,0.9804
250,0.0025,0.98
300,0.0026,0.982
350,0.0025,0.9796
400,0.0025,0.9816
450,0.0024,0.983
500,0.0026,0.981
550,0.0025,0.9816
600,0.0023,0.9816
50,0.0023,0.984
100,0.0023,0.9818
150,0.0025,0.9808
200,0.0023,0.985
250,0.0024,0.9806
300,0.0023,0.9842
350,0.0024,0.9806
400,0.0023,0.9844
450,0.0023,0.9838
500,0.0022,0.987
550,0.0023,0.9844
600,0.0024,0.983
50,0.0021,0.9858
100,0.0019,0.99
150,0.0021,0.9874
200,0.0022,0.987
250,0.0022,0.9842
300,0.0021,0.986
350,0.0021,0.986
400,0.0024,0.9828
450,0.0021,0.9838
500,0.0021,0.9862
550,0.0021,0.9866
600,0.0023,0.983
50,0.0021,0.9866
100,0.0019,0.987
150,0.002,0.9864
200,0.0021,0.9866
250,0.0019,0.9882
300,0.0022,0.9844
350,0.002,0.9866
400,0.002,0.9848
450,0.0018,0.9906
500,0.0021,0.9848
550,0.0019,0.9882
600,0.002,0.9844
50,0.0018,0.9878
100,0.0019,0.987
150,0.0018,0.9886
200,0.0021,0.9852
250,0.0017,0.9902
300,0.0019,0.9854
350,0.002,0.9874
400,0.0019,0.985
450,0.0018,0.9898
500,0.0016,0.9918
550,0.0017,0.989
600,0.0018,0.9896
50,0.0018,0.9888
100,0.0017,0.9898
150,0.0017,0.9898
200,0.0019,0.9866
250,0.0017,0.99
300,0.0017,0.9922
350,0.0017,0.9882
400,0.0017,0.9896
450,0.0018,0.9882
500,0.0017,0.9888
550,0.0019,0.987
600,0.0017,0.9894
50,0.0017,0.9886
100,0.0016,0.9902
150,0.0014,0.9924
200,0.0017,0.9892
250,0.0016,0.9894
300,0.0016,0.99
350,0.0017,0.9892
400,0.0017,0.9904
450,0.0017,0.9876
500,0.0016,0.9912
550,0.0016,0.9898
600,0.0015,0.9914
50,0.0017,0.9896
100,0.0014,0.9928
150,0.0015,0.9918
200,0.0017,0.988
250,0.0015,0.9916
300,0.0016,0.9912
350,0.0016,0.9922
