type,middle_layers,learning_rate,weight_decay,momentum
Relu,400,0.02,0.0001,0.9
iter_counter,loss_list,acc_list
50,0.0525,0.1654
100,0.0405,0.3516
150,0.0321,0.6204
200,0.0291,0.7032
250,0.0271,0.7364
300,0.0255,0.7656
350,0.0253,0.7768
400,0.0234,0.812
450,0.0232,0.8234
500,0.0232,0.8112
550,0.0225,0.8284
600,0.0224,0.8302
50,0.0221,0.8356
100,0.0227,0.8174
150,0.0217,0.836
200,0.0212,0.8424
250,0.0216,0.839
300,0.0215,0.8346
350,0.0214,0.8404
400,0.0213,0.838
450,0.0209,0.8426
500,0.0207,0.8522
550,0.0205,0.8526
600,0.0202,0.8428
50,0.0199,0.8594
100,0.0197,0.8606
150,0.02,0.8542
200,0.0198,0.855
250,0.0197,0.8502
300,0.0191,0.865
350,0.0192,0.8522
400,0.0184,0.8716
450,0.0186,0.8614
500,0.0178,0.871
550,0.0184,0.859
600,0.0177,0.8652
50,0.0174,0.8672
100,0.0171,0.8778
150,0.0164,0.884
200,0.0165,0.8802
250,0.0166,0.8702
300,0.0158,0.8794
350,0.0157,0.8828
400,0.0154,0.882
450,0.0149,0.8862
500,0.015,0.8854
550,0.0143,0.8924
600,0.0143,0.8844
50,0.014,0.8896
100,0.0137,0.8932
150,0.0134,0.9004
200,0.0134,0.8972
250,0.0131,0.897
300,0.0135,0.8914
350,0.0131,0.8982
400,0.0125,0.9
450,0.0125,0.8978
500,0.0119,0.906
550,0.0125,0.8988
600,0.0124,0.8972
50,0.012,0.9032
100,0.0119,0.9026
150,0.0123,0.8926
200,0.0116,0.9086
250,0.0116,0.9048
300,0.0111,0.9126
350,0.011,0.9132
400,0.0113,0.9062
450,0.0111,0.91
500,0.0105,0.917
550,0.0108,0.9096
600,0.0109,0.9104
50,0.0108,0.9102
100,0.0106,0.9142
150,0.0105,0.9128
200,0.0104,0.9114
250,0.0106,0.9094
300,0.01,0.919
350,0.0104,0.9104
400,0.0101,0.921
450,0.0101,0.9132
500,0.0102,0.9116
550,0.01,0.9178
600,0.0097,0.9164
50,0.0098,0.9188
100,0.0098,0.9164
150,0.0097,0.9156
200,0.0097,0.9142
250,0.0093,0.9224
300,0.0096,0.9148
350,0.0093,0.9222
400,0.0096,0.9138
450,0.0093,0.9202
500,0.0094,0.9166
550,0.0092,0.9208
600,0.0092,0.9202
50,0.0095,0.9146
100,0.0092,0.922
150,0.0091,0.9206
200,0.0093,0.9158
250,0.0089,0.9244
300,0.0091,0.9184
350,0.0089,0.9208
400,0.0083,0.9326
450,0.0089,0.928
500,0.0088,0.923
550,0.0092,0.9148
600,0.0088,0.9186
50,0.0088,0.9204
100,0.0083,0.9306
150,0.0085,0.927
200,0.0089,0.9194
250,0.0086,0.919
300,0.0084,0.928
350,0.0086,0.9228
400,0.0087,0.919
450,0.0085,0.926
500,0.0087,0.9186
550,0.0088,0.9178
600,0.0084,0.9266
50,0.0085,0.9204
100,0.0086,0.9234
150,0.0082,0.927
200,0.008,0.9352
250,0.0085,0.9252
300,0.0086,0.9236
350,0.0083,0.9266
400,0.0084,0.9234
450,0.0081,0.9266
500,0.0081,0.9256
550,0.0085,0.923
600,0.0082,0.9274
50,0.0078,0.9324
100,0.0081,0.9256
150,0.0081,0.9308
200,0.0085,0.9168
250,0.0082,0.9266
300,0.0082,0.9274
350,0.008,0.9288
400,0.0081,0.925
450,0.0079,0.9322
500,0.0079,0.9298
550,0.008,0.927
600,0.0081,0.9254
50,0.0081,0.9282
100,0.0081,0.926
150,0.008,0.9278
200,0.008,0.9294
250,0.0079,0.9246
300,0.0076,0.9296
350,0.0077,0.9342
400,0.0079,0.9282
450,0.0076,0.9306
500,0.0077,0.9308
550,0.0082,0.9222
600,0.0076,0.9328
50,0.0079,0.9248
100,0.0075,0.9338
150,0.0078,0.9294
200,0.0078,0.926
250,0.0075,0.9334
300,0.0076,0.931
350,0.0079,0.9292
400,0.0076,0.9316
450,0.0079,0.9284
500,0.0077,0.931
550,0.0076,0.9296
600,0.0076,0.9304
50,0.0076,0.9332
100,0.0075,0.9346
150,0.0077,0.9286
200,0.0074,0.9304
250,0.0072,0.9372
300,0.0075,0.9314
350,0.0077,0.9326
400,0.0076,0.931
450,0.0078,0.9282
500,0.0077,0.9302
550,0.0074,0.9316
600,0.0075,0.933
50,0.0071,0.9386
100,0.0075,0.9274
150,0.0076,0.9302
200,0.0075,0.9306
250,0.007,0.9388
300,0.0072,0.935
350,0.0075,0.9282
400,0.0073,0.9362
450,0.0076,0.9302
500,0.0074,0.9302
550,0.0073,0.935
600,0.0075,0.9352
50,0.0076,0.9282
100,0.0071,0.937
150,0.0071,0.9366
200,0.0073,0.9322
250,0.007,0.941
300,0.0076,0.9252
350,0.0073,0.9346
400,0.0073,0.9328
450,0.0072,0.9382
500,0.0072,0.9354
550,0.0072,0.9356
600,0.0072,0.933
50,0.007,0.939
100,0.0072,0.9378
150,0.0074,0.9308
200,0.0072,0.9348
250,0.0072,0.9324
300,0.007,0.9388
350,0.0069,0.9438
400,0.007,0.9376
450,0.0071,0.933
500,0.0072,0.9338
550,0.0072,0.935
600,0.0074,0.9352
50,0.0071,0.9358
100,0.0071,0.9328
150,0.0069,0.9394
200,0.0072,0.932
250,0.0071,0.9362
300,0.007,0.94
350,0.0067,0.9432
400,0.0071,0.9358
450,0.0071,0.9364
500,0.0069,0.939
550,0.0069,0.9396
600,0.0071,0.932
50,0.0071,0.9338
100,0.0067,0.944
150,0.007,0.9382
200,0.0069,0.9422
250,0.0068,0.9398
300,0.0069,0.939
350,0.0068,0.9376
400,0.0074,0.9294
450,0.0068,0.9404
500,0.0069,0.9358
550,0.0069,0.9368
600,0.0069,0.9376
50,0.0068,0.9374
100,0.0069,0.9368
150,0.007,0.937
200,0.0065,0.9444
250,0.0067,0.9408
300,0.0068,0.9418
350,0.007,0.9348
400,0.0065,0.9448
450,0.0068,0.9392
500,0.0067,0.9416
550,0.0071,0.9382
600,0.0071,0.9368
50,0.0067,0.9418
100,0.0066,0.9416
150,0.0072,0.9334
200,0.0068,0.9392
250,0.0067,0.9418
300,0.0069,0.9358
350,0.0067,0.9414
400,0.0066,0.9432
450,0.0065,0.94
500,0.0066,0.9412
550,0.0067,0.9408
600,0.0068,0.9362
50,0.0068,0.9382
100,0.0067,0.9408
150,0.0067,0.9414
200,0.0067,0.94
250,0.0066,0.9444
300,0.0068,0.9366
350,0.0065,0.9442
400,0.0064,0.9454
450,0.0066,0.9426
500,0.0067,0.941
550,0.0069,0.9366
600,0.0064,0.9438
50,0.0067,0.943
100,0.0066,0.9416
150,0.0067,0.9388
200,0.0066,0.9434
250,0.0067,0.9414
300,0.0062,0.9484
350,0.0065,0.9424
400,0.0065,0.9418
450,0.0062,0.9468
500,0.0068,0.9382
550,0.0067,0.9374
600,0.0065,0.9448
50,0.0066,0.942
100,0.0062,0.9476
150,0.0065,0.9454
200,0.0067,0.9428
250,0.0064,0.946
300,0.0066,0.9402
350,0.0066,0.9446
400,0.0064,0.9472
450,0.0067,0.9406
500,0.0065,0.9426
550,0.0065,0.9392
600,0.0062,0.9452
50,0.0062,0.9468
100,0.0063,0.942
150,0.0066,0.942
200,0.0065,0.9442
250,0.0065,0.943
300,0.0064,0.9454
350,0.0064,0.9458
400,0.0063,0.9486
450,0.0063,0.9438
500,0.0065,0.9412
550,0.0064,0.9432
600,0.0065,0.943
50,0.0063,0.945
100,0.0063,0.9454
150,0.0062,0.9432
200,0.0064,0.9434
250,0.0063,0.9444
300,0.0063,0.9472
350,0.0065,0.9444
400,0.0064,0.9402
450,0.0065,0.9418
500,0.0062,0.9494
550,0.0062,0.9462
600,0.0065,0.9432
50,0.0064,0.945
100,0.0066,0.9388
150,0.0062,0.9504
200,0.006,0.951
250,0.0061,0.9498
300,0.0064,0.9458
350,0.0062,0.9472
400,0.0067,0.9406
450,0.0065,0.943
500,0.0061,0.9472
550,0.0062,0.9488
600,0.0062,0.9456
50,0.0065,0.9446
100,0.006,0.9468
150,0.0065,0.9426
200,0.0062,0.944
250,0.0059,0.9528
300,0.0061,0.9496
350,0.0062,0.9474
400,0.0061,0.95
450,0.0062,0.9454
500,0.0067,0.9416
550,0.0064,0.9452
600,0.006,0.9478
50,0.0062,0.9486
100,0.0062,0.9464
150,0.006,0.9506
200,0.006,0.9488
250,0.0061,0.948
300,0.0062,0.946
350,0.0062,0.9472
400,0.0061,0.947
450,0.0062,0.946
500,0.0062,0.9454
550,0.006,0.9468
600,0.0064,0.9446
50,0.0063,0.9468
