type,middle_layers,learning_rate,weight_decay,momentum
Relu,500,0.025,0.0001,0.9
iter_counter,loss_list,acc_list
250,0.0083,0.9114
300,0.008,0.9156
350,0.0081,0.9144
400,0.0078,0.9178
450,0.0083,0.909
500,0.008,0.9134
550,0.0076,0.9212
600,0.0078,0.914
50,0.0082,0.9136
100,0.0079,0.9178
150,0.0077,0.9192
200,0.0078,0.9164
250,0.0079,0.9122
300,0.0079,0.9152
350,0.0079,0.917
400,0.0083,0.9092
450,0.008,0.9156
500,0.0079,0.915
550,0.0076,0.9164
600,0.0079,0.915
50,0.0078,0.9134
100,0.0078,0.919
150,0.0075,0.9202
200,0.0079,0.9154
250,0.008,0.9172
300,0.0079,0.9164
350,0.0084,0.911
400,0.008,0.91
450,0.0081,0.909
500,0.0078,0.9144
550,0.0074,0.9202
600,0.0073,0.9238
50,0.0078,0.92
100,0.0076,0.9184
150,0.0081,0.9148
200,0.0076,0.9194
250,0.0078,0.9152
300,0.0073,0.92
350,0.0074,0.9204
400,0.0083,0.9104
450,0.0079,0.92
500,0.0079,0.9132
550,0.0075,0.9196
600,0.0073,0.9224
50,0.0074,0.9232
100,0.0074,0.922
150,0.0077,0.9206
200,0.0078,0.9156
250,0.0074,0.9224
300,0.0077,0.918
350,0.0076,0.9196
400,0.0076,0.9194
450,0.0079,0.9158
500,0.008,0.9084
550,0.0077,0.9124
600,0.0074,0.9224
50,0.0077,0.9162
100,0.0074,0.9192
150,0.0077,0.9168
200,0.008,0.9108
250,0.0077,0.9164
300,0.0077,0.9166
350,0.0075,0.919
400,0.0078,0.916
450,0.0073,0.923
500,0.0072,0.9232
550,0.0072,0.9226
600,0.0073,0.9256
50,0.008,0.914
100,0.0072,0.923
150,0.0075,0.9178
200,0.0077,0.9164
250,0.0075,0.9196
300,0.0072,0.921
350,0.0072,0.9244
400,0.0074,0.9212
450,0.0076,0.913
500,0.0075,0.922
550,0.0072,0.9246
600,0.0073,0.9228
50,0.0071,0.9248
100,0.0076,0.9184
150,0.0076,0.9172
200,0.0072,0.9196
250,0.0074,0.9176
300,0.0073,0.9202
350,0.0074,0.9224
400,0.0074,0.9194
450,0.0072,0.924
500,0.0073,0.9226
550,0.0074,0.9208
600,0.0075,0.921
50,0.007,0.9256
100,0.0069,0.93
150,0.0073,0.92
200,0.0077,0.9124
250,0.0076,0.9182
300,0.0072,0.923
350,0.0071,0.9238
400,0.0073,0.9236
450,0.0071,0.9228
500,0.0072,0.9194
550,0.0073,0.9212
600,0.0075,0.919
50,0.007,0.9246
100,0.007,0.926
150,0.0073,0.922
200,0.0073,0.9184
250,0.0072,0.9218
300,0.007,0.9272
350,0.0074,0.9202
400,0.0071,0.9224
450,0.0074,0.9222
500,0.007,0.927
550,0.0071,0.9206
600,0.0073,0.9196
50,0.0076,0.918
100,0.0073,0.9184
150,0.0071,0.9216
200,0.007,0.9256
250,0.0069,0.9284
300,0.0072,0.9246
